"2019-09-26";"06:17:27";"WinControl (rev 848) report file"
"Datetime";"Date";"Time";"Type";"No.";"1:F";"1:Fm'";"1:PAR";"1:Y (II)";"1:ETR"
"2019-09-26 05:23:34.548";"2019-09-26";"05:23:34";"FO";"3158";"507";"1466";"0";"0.654";"0.0"
"2019-09-26 05:23:55.625";"2019-09-26";"05:23:55";"F";"3159";"831";"1463";"60";"0.432";"10.9"
"2019-09-26 05:24:15.420";"2019-09-26";"05:24:15";"F";"3160";"840";"1468";"85";"0.428";"15.3"
"2019-09-26 05:24:36.626";"2019-09-26";"05:24:36";"F";"3161";"872";"1428";"120";"0.389";"19.6"
"2019-09-26 05:24:56.579";"2019-09-26";"05:24:56";"F";"3162";"957";"1368";"198";"0.300";"24.9"
"2019-09-26 05:25:17.525";"2019-09-26";"05:25:17";"F";"3163";"1008";"1301";"295";"0.225";"27.9"
"2019-09-26 05:25:38.550";"2019-09-26";"05:25:38";"F";"3164";"1035";"1225";"475";"0.155";"30.9"
"2019-09-26 05:25:59.473";"2019-09-26";"05:25:59";"F";"3165";"1028";"1143";"700";"0.101";"29.7"
"2019-09-26 05:26:20.006";"2019-09-26";"05:26:20";"F";"3166";"994";"1050";"1250";"0.053";"27.8"
"2019-09-26 05:27:27.024";"2019-09-26";"05:27:27";"FO";"3167";"502";"1590";"0";"0.684";"0.0"
"2019-09-26 05:27:46.798";"2019-09-26";"05:27:46";"F";"3168";"902";"1445";"60";"0.376";"9.5"
"2019-09-26 05:28:08.095";"2019-09-26";"05:28:08";"F";"3169";"901";"1412";"85";"0.362";"12.9"
"2019-09-26 05:28:28.253";"2019-09-26";"05:28:28";"F";"3170";"949";"1394";"120";"0.319";"16.1"
"2019-09-26 05:28:49.463";"2019-09-26";"05:28:49";"F";"3171";"1065";"1373";"198";"0.224";"18.6"
"2019-09-26 05:29:09.378";"2019-09-26";"05:29:09";"F";"3172";"1137";"1345";"295";"0.155";"19.2"
"2019-09-26 05:29:30.712";"2019-09-26";"05:29:30";"F";"3173";"1186";"1314";"475";"0.097";"19.4"
"2019-09-26 05:29:52.232";"2019-09-26";"05:29:52";"F";"3174";"1198";"1270";"700";"0.057";"16.8"
"2019-09-26 05:30:12.595";"2019-09-26";"05:30:12";"F";"3175";"1175";"1206";"1250";"0.026";"13.7"
"2019-09-26 05:30:55.040";"2019-09-26";"05:30:55";"FO";"3176";"452";"1345";"0";"0.664";"0.0"
"2019-09-26 05:31:15.905";"2019-09-26";"05:31:15";"F";"3177";"794";"1393";"60";"0.430";"10.8"
"2019-09-26 05:31:37.023";"2019-09-26";"05:31:37";"F";"3178";"793";"1396";"85";"0.432";"15.4"
"2019-09-26 05:31:57.047";"2019-09-26";"05:31:57";"F";"3179";"827";"1361";"120";"0.392";"19.8"
"2019-09-26 05:32:19.279";"2019-09-26";"05:32:19";"F";"3180";"909";"1306";"198";"0.304";"25.3"
"2019-09-26 05:32:39.405";"2019-09-26";"05:32:39";"F";"3181";"955";"1244";"295";"0.232";"28.7"
"2019-09-26 05:33:00.541";"2019-09-26";"05:33:00";"F";"3182";"986";"1175";"475";"0.161";"32.1"
"2019-09-26 05:33:20.455";"2019-09-26";"05:33:20";"F";"3183";"983";"1101";"700";"0.107";"31.5"
"2019-09-26 05:33:41.794";"2019-09-26";"05:33:41";"F";"3184";"954";"1013";"1250";"0.058";"30.5"
"2019-09-26 05:34:29.312";"2019-09-26";"05:34:29";"FO";"3185";"375";"1257";"0";"0.702";"0.0"
"2019-09-26 05:34:49.395";"2019-09-26";"05:34:49";"F";"3186";"670";"1218";"60";"0.450";"11.3"
"2019-09-26 05:35:10.909";"2019-09-26";"05:35:10";"F";"3187";"636";"1105";"85";"0.424";"15.1"
"2019-09-26 05:35:30.764";"2019-09-26";"05:35:30";"F";"3188";"635";"999";"120";"0.364";"18.3"
"2019-09-26 05:35:51.897";"2019-09-26";"05:35:51";"F";"3189";"655";"910";"198";"0.280";"23.3"
"2019-09-26 05:36:12.232";"2019-09-26";"05:36:12";"F";"3190";"653";"837";"295";"0.220";"27.3"
"2019-09-26 05:36:33.733";"2019-09-26";"05:36:33";"F";"3191";"651";"769";"475";"0.153";"30.5"
"2019-09-26 05:36:53.811";"2019-09-26";"05:36:53";"F";"3192";"636";"706";"700";"0.099";"29.1"
"2019-09-26 05:37:14.574";"2019-09-26";"05:37:14";"F";"3193";"616";"649";"1250";"0.051";"26.8"
"2019-09-26 05:38:02.575";"2019-09-26";"05:38:02";"FO";"3194";"267";"838";"0";"0.681";"0.0"
"2019-09-26 05:38:21.749";"2019-09-26";"05:38:21";"F";"3195";"422";"819";"60";"0.485";"12.2"
"2019-09-26 05:38:42.716";"2019-09-26";"05:38:42";"F";"3196";"401";"744";"85";"0.461";"16.5"
"2019-09-26 05:39:03.972";"2019-09-26";"05:39:03";"F";"3197";"393";"672";"120";"0.415";"20.9"
"2019-09-26 05:39:24.151";"2019-09-26";"05:39:24";"F";"3198";"402";"610";"198";"0.341";"28.4"
"2019-09-26 05:39:46.046";"2019-09-26";"05:39:46";"F";"3199";"398";"551";"295";"0.278";"34.4"
"2019-09-26 05:40:06.414";"2019-09-26";"05:40:06";"F";"3200";"398";"500";"475";"0.204";"40.7"
"2019-09-26 05:40:27.127";"2019-09-26";"05:40:27";"F";"3201";"390";"455";"700";"0.143";"42.0"
"2019-09-26 05:40:47.628";"2019-09-26";"05:40:47";"F";"3202";"379";"412";"1250";"0.080";"42.0"
"2019-09-26 05:42:05.079";"2019-09-26";"05:42:05";"FO";"3203";"387";"1464";"0";"0.736";"0.0"
"2019-09-26 05:42:25.126";"2019-09-26";"05:42:25";"F";"3204";"850";"1395";"60";"0.391";"9.9"
"2019-09-26 05:42:46.095";"2019-09-26";"05:42:46";"F";"3205";"857";"1284";"85";"0.333";"11.9"
"2019-09-26 05:43:07.217";"2019-09-26";"05:43:07";"F";"3206";"860";"1185";"120";"0.274";"13.8"
"2019-09-26 05:43:27.597";"2019-09-26";"05:43:27";"F";"3207";"897";"1106";"198";"0.189";"15.7"
"2019-09-26 05:43:48.179";"2019-09-26";"05:43:48";"F";"3208";"894";"1029";"295";"0.131";"16.2"
"2019-09-26 05:44:09.626";"2019-09-26";"05:44:09";"F";"3209";"882";"962";"475";"0.083";"16.6"
"2019-09-26 05:44:30.095";"2019-09-26";"05:44:30";"F";"3210";"856";"898";"700";"0.047";"13.8"
"2019-09-26 05:44:50.780";"2019-09-26";"05:44:50";"F";"3211";"818";"834";"1250";"0.019";"10.0"
"2019-09-26 05:46:03.951";"2019-09-26";"05:46:03";"FO";"3212";"167";"537";"0";"0.689";"0.0"
"2019-09-26 05:46:22.973";"2019-09-26";"05:46:22";"F";"3213";"293";"498";"60";"0.412";"10.4"
"2019-09-26 05:46:43.920";"2019-09-26";"05:46:43";"F";"3214";"253";"413";"85";"0.387";"13.8"
"2019-09-26 05:47:05.066";"2019-09-26";"05:47:05";"F";"3215";"228";"353";"120";"0.354";"17.8"
"2019-09-26 05:47:25.496";"2019-09-26";"05:47:25";"F";"3216";"227";"306";"198";"0.258";"21.5"
"2019-09-26 05:47:46.314";"2019-09-26";"05:47:46";"F";"3217";"215";"267";"295";"0.195";"24.2"
"2019-09-26 05:48:07.794";"2019-09-26";"05:48:07";"F";"3218";"207";"238";"475";"0.130";"25.9"
"2019-09-26 05:48:28.306";"2019-09-26";"05:48:28";"F";"3219";"195";"214";"700";"0.089";"26.2"
"2019-09-26 05:48:48.922";"2019-09-26";"05:48:48";"F";"3220";"184";"191";"1250";"0.037";"19.4"
"2019-09-26 05:50:10.321";"2019-09-26";"05:50:10";"FO";"3221";"429";"1557";"0";"0.724";"0.0"
"2019-09-26 05:50:30.151";"2019-09-26";"05:50:30";"F";"3222";"744";"1475";"60";"0.496";"12.5"
"2019-09-26 05:50:50.145";"2019-09-26";"05:50:50";"F";"3223";"722";"1356";"85";"0.468";"16.7"
"2019-09-26 05:51:11.216";"2019-09-26";"05:51:11";"F";"3224";"729";"1265";"120";"0.424";"21.4"
"2019-09-26 05:51:32.579";"2019-09-26";"05:51:32";"F";"3225";"794";"1170";"198";"0.321";"26.7"
"2019-09-26 05:51:52.836";"2019-09-26";"05:51:52";"F";"3226";"819";"1080";"295";"0.242";"30.0"
"2019-09-26 05:52:13.733";"2019-09-26";"05:52:13";"F";"3227";"835";"997";"475";"0.162";"32.3"
"2019-09-26 05:52:34.082";"2019-09-26";"05:52:34";"F";"3228";"831";"925";"700";"0.102";"30.0"
"2019-09-26 05:52:54.626";"2019-09-26";"05:52:54";"F";"3229";"817";"860";"1250";"0.050";"26.3"
"2019-09-26 05:53:46.832";"2019-09-26";"05:53:46";"FO";"3230";"229";"727";"0";"0.685";"0.0"
"2019-09-26 05:54:07.899";"2019-09-26";"05:54:07";"F";"3231";"332";"621";"60";"0.465";"11.7"
"2019-09-26 05:54:27.873";"2019-09-26";"05:54:27";"F";"3232";"298";"540";"85";"0.448";"16.0"
"2019-09-26 05:54:49.420";"2019-09-26";"05:54:49";"F";"3233";"290";"484";"120";"0.401";"20.2"
"2019-09-26 05:55:09.393";"2019-09-26";"05:55:09";"F";"3234";"300";"437";"198";"0.314";"26.1"
"2019-09-26 05:55:30.456";"2019-09-26";"05:55:30";"F";"3235";"302";"400";"295";"0.245";"30.4"
"2019-09-26 05:55:50.961";"2019-09-26";"05:55:50";"F";"3236";"307";"371";"475";"0.173";"34.5"
"2019-09-26 05:56:12.325";"2019-09-26";"05:56:12";"F";"3237";"303";"341";"700";"0.111";"32.6"
"2019-09-26 05:56:32.836";"2019-09-26";"05:56:32";"F";"3238";"296";"316";"1250";"0.063";"33.1"
"2019-09-26 05:57:31.613";"2019-09-26";"05:57:31";"FO";"3239";"435";"1698";"0";"0.744";"0.0"
"2019-09-26 05:57:52.837";"2019-09-26";"05:57:52";"F";"3240";"870";"1642";"60";"0.470";"11.8"
"2019-09-26 05:58:13.716";"2019-09-26";"05:58:13";"F";"3241";"904";"1541";"85";"0.413";"14.7"
"2019-09-26 05:58:33.641";"2019-09-26";"05:58:33";"F";"3242";"937";"1443";"120";"0.351";"17.7"
"2019-09-26 05:58:53.960";"2019-09-26";"05:58:53";"F";"3243";"1029";"1356";"198";"0.241";"20.0"
"2019-09-26 05:59:15.970";"2019-09-26";"05:59:15";"F";"3244";"1053";"1270";"295";"0.171";"21.2"
"2019-09-26 05:59:36.986";"2019-09-26";"05:59:36";"F";"3245";"1067";"1190";"475";"0.103";"20.5"
"2019-09-26 05:59:56.404";"2019-09-26";"05:59:56";"F";"3246";"1050";"1119";"700";"0.062";"18.2"
"2019-09-26 06:00:18.081";"2019-09-26";"06:00:18";"F";"3247";"1013";"1042";"1250";"0.028";"14.7"
"2019-09-26 06:01:25.904";"2019-09-26";"06:01:25";"FO";"3248";"349";"1027";"0";"0.660";"0.0"
"2019-09-26 06:01:46.659";"2019-09-26";"06:01:46";"F";"3249";"504";"928";"60";"0.457";"11.5"
"2019-09-26 06:02:07.158";"2019-09-26";"06:02:07";"F";"3250";"446";"823";"85";"0.458";"16.4"
"2019-09-26 06:02:27.190";"2019-09-26";"06:02:27";"F";"3251";"442";"756";"120";"0.415";"20.9"
"2019-09-26 06:02:48.811";"2019-09-26";"06:02:48";"F";"3252";"468";"692";"198";"0.324";"26.9"
"2019-09-26 06:03:09.926";"2019-09-26";"06:03:09";"F";"3253";"475";"640";"295";"0.258";"32.0"
"2019-09-26 06:03:30.216";"2019-09-26";"06:03:30";"F";"3254";"483";"592";"475";"0.184";"36.7"
"2019-09-26 06:03:50.800";"2019-09-26";"06:03:50";"F";"3255";"481";"546";"700";"0.119";"35.0"
"2019-09-26 06:04:12.232";"2019-09-26";"06:04:12";"F";"3256";"472";"503";"1250";"0.062";"32.6"
"2019-09-26 06:05:55.391";"2019-09-26";"06:05:55";"FO";"3257";"259";"964";"0";"0.731";"0.0"
"2019-09-26 06:06:15.342";"2019-09-26";"06:06:15";"F";"3258";"460";"927";"60";"0.504";"12.7"
"2019-09-26 06:06:36.452";"2019-09-26";"06:06:36";"F";"3259";"458";"863";"85";"0.469";"16.7"
"2019-09-26 06:06:56.456";"2019-09-26";"06:06:56";"F";"3260";"451";"801";"120";"0.437";"22.0"
"2019-09-26 06:07:17.310";"2019-09-26";"06:07:17";"F";"3261";"487";"741";"198";"0.343";"28.5"
"2019-09-26 06:07:38.958";"2019-09-26";"06:07:38";"F";"3262";"503";"689";"295";"0.270";"33.5"
"2019-09-26 06:07:59.294";"2019-09-26";"06:07:59";"F";"3263";"519";"640";"475";"0.189";"37.7"
"2019-09-26 06:08:20.043";"2019-09-26";"06:08:20";"F";"3264";"520";"594";"700";"0.125";"36.8"
"2019-09-26 06:08:41.391";"2019-09-26";"06:08:41";"F";"3265";"514";"552";"1250";"0.069";"36.2"
"2019-09-26 06:09:53.163";"2019-09-26";"06:09:53";"FO";"3266";"226";"751";"0";"0.699";"0.0"
"2019-09-26 06:10:13.161";"2019-09-26";"06:10:13";"F";"3267";"360";"668";"60";"0.461";"11.6"
"2019-09-26 06:10:34.248";"2019-09-26";"06:10:34";"F";"3268";"326";"573";"85";"0.431";"15.4"
"2019-09-26 06:10:55.208";"2019-09-26";"06:10:55";"F";"3269";"316";"507";"120";"0.377";"19.0"
"2019-09-26 06:11:15.795";"2019-09-26";"06:11:15";"F";"3270";"315";"451";"198";"0.302";"25.1"
"2019-09-26 06:11:36.374";"2019-09-26";"06:11:36";"F";"3271";"308";"406";"295";"0.241";"29.9"
"2019-09-26 06:11:56.858";"2019-09-26";"06:11:56";"F";"3272";"303";"368";"475";"0.177";"35.3"
"2019-09-26 06:12:17.514";"2019-09-26";"06:12:17";"F";"3273";"295";"336";"700";"0.122";"35.9"
"2019-09-26 06:12:39.129";"2019-09-26";"06:12:39";"F";"3274";"285";"307";"1250";"0.072";"37.8"
"2019-09-26 06:13:29.161";"2019-09-26";"06:13:29";"FO";"3275";"241";"788";"0";"0.694";"0.0"
"2019-09-26 06:13:49.858";"2019-09-26";"06:13:49";"F";"3276";"351";"776";"60";"0.548";"13.8"
"2019-09-26 06:14:10.987";"2019-09-26";"06:14:10";"F";"3277";"358";"762";"85";"0.530";"18.9"
"2019-09-26 06:14:31.095";"2019-09-26";"06:14:31";"F";"3278";"376";"741";"120";"0.493";"24.8"
"2019-09-26 06:14:51.727";"2019-09-26";"06:14:51";"F";"3279";"424";"704";"198";"0.398";"33.1"
"2019-09-26 06:15:13.095";"2019-09-26";"06:15:13";"F";"3280";"449";"656";"295";"0.316";"39.2"
"2019-09-26 06:15:33.388";"2019-09-26";"06:15:33";"F";"3281";"465";"598";"475";"0.222";"44.3"
"2019-09-26 06:15:53.919";"2019-09-26";"06:15:53";"F";"3282";"463";"542";"700";"0.146";"42.9"
"2019-09-26 06:16:15.249";"2019-09-26";"06:16:15";"F";"3283";"449";"490";"1250";"0.084";"44.1"
