"2019-09-19";"06:11:25";"WinControl (rev 848) report file"
"Datetime";"Date";"Time";"Type";"No.";"1:F";"1:Fm'";"1:PAR";"1:Y (II)";"1:ETR"
"2019-09-19 05:41:54.975";"2019-09-19";"05:41:54";"F";"1765";"450";"909";"60";"0.505";"12.7"
"2019-09-19 05:42:14.726";"2019-09-19";"05:42:14";"F";"1766";"367";"756";"85";"0.515";"18.4"
"2019-09-19 05:42:35.665";"2019-09-19";"05:42:35";"F";"1767";"342";"664";"120";"0.485";"24.4"
"2019-09-19 05:42:57.099";"2019-09-19";"05:42:57";"F";"1768";"342";"598";"198";"0.428";"35.6"
"2019-09-19 05:43:16.852";"2019-09-19";"05:43:16";"F";"1769";"341";"532";"295";"0.359";"44.5"
"2019-09-19 05:43:37.851";"2019-09-19";"05:43:37";"F";"1770";"334";"460";"475";"0.274";"54.7"
"2019-09-19 05:43:59.292";"2019-09-19";"05:43:59";"F";"1771";"319";"396";"700";"0.194";"57.0"
"2019-09-19 05:44:20.287";"2019-09-19";"05:44:20";"F";"1772";"305";"343";"1250";"0.111";"58.3"
"2019-09-19 05:45:23.287";"2019-09-19";"05:45:23";"FO";"1773";"419";"1249";"0";"0.665";"0.0"
"2019-09-19 05:45:43.162";"2019-09-19";"05:45:43";"F";"1774";"593";"1276";"60";"0.535";"13.5"
"2019-09-19 05:46:03.914";"2019-09-19";"05:46:03";"F";"1775";"510";"1141";"85";"0.553";"19.7"
"2019-09-19 05:46:24.849";"2019-09-19";"05:46:24";"F";"1776";"487";"1021";"120";"0.523";"26.4"
"2019-09-19 05:46:45.788";"2019-09-19";"05:46:45";"F";"1777";"487";"910";"198";"0.465";"38.7"
"2019-09-19 05:47:06.537";"2019-09-19";"05:47:06";"F";"1778";"481";"803";"295";"0.401";"49.7"
"2019-09-19 05:47:27.544";"2019-09-19";"05:47:27";"F";"1779";"475";"703";"475";"0.324";"64.6"
"2019-09-19 05:47:48.412";"2019-09-19";"05:47:48";"F";"1780";"460";"609";"700";"0.245";"72.0"
"2019-09-19 05:48:09.162";"2019-09-19";"05:48:09";"F";"1781";"446";"524";"1250";"0.149";"78.2"
"2019-09-19 05:48:57.225";"2019-09-19";"05:48:57";"FO";"1782";"446";"1233";"0";"0.638";"0.0"
"2019-09-19 05:49:17.976";"2019-09-19";"05:49:17";"F";"1783";"622";"1178";"60";"0.472";"11.9"
"2019-09-19 05:49:38.977";"2019-09-19";"05:49:38";"F";"1784";"507";"977";"85";"0.481";"17.2"
"2019-09-19 05:49:59.852";"2019-09-19";"05:49:59";"F";"1785";"469";"869";"120";"0.460";"23.2"
"2019-09-19 05:50:20.601";"2019-09-19";"05:50:20";"F";"1786";"453";"781";"198";"0.420";"34.9"
"2019-09-19 05:50:40.287";"2019-09-19";"05:50:40";"F";"1787";"436";"689";"295";"0.367";"45.5"
"2019-09-19 05:51:01.289";"2019-09-19";"05:51:01";"F";"1788";"416";"591";"475";"0.296";"59.1"
"2019-09-19 05:51:22.667";"2019-09-19";"05:51:22";"F";"1789";"388";"497";"700";"0.219";"64.4"
"2019-09-19 05:51:43.600";"2019-09-19";"05:51:43";"F";"1790";"362";"418";"1250";"0.134";"70.4"
"2019-09-19 05:52:26.911";"2019-09-19";"05:52:26";"FO";"1791";"376";"1247";"0";"0.698";"0.0"
"2019-09-19 05:52:47.850";"2019-09-19";"05:52:47";"F";"1792";"666";"1319";"60";"0.495";"12.5"
"2019-09-19 05:53:08.602";"2019-09-19";"05:53:08";"F";"1793";"605";"1202";"85";"0.497";"17.7"
"2019-09-19 05:53:28.350";"2019-09-19";"05:53:28";"F";"1794";"603";"1125";"120";"0.464";"23.4"
"2019-09-19 05:53:49.286";"2019-09-19";"05:53:49";"F";"1795";"633";"1030";"198";"0.385";"32.0"
"2019-09-19 05:54:10.725";"2019-09-19";"05:54:10";"F";"1796";"625";"909";"295";"0.312";"38.7"
"2019-09-19 05:54:31.725";"2019-09-19";"05:54:31";"F";"1797";"602";"786";"475";"0.234";"46.7"
"2019-09-19 05:54:51.411";"2019-09-19";"05:54:51";"F";"1798";"562";"672";"700";"0.164";"48.2"
"2019-09-19 05:55:12.850";"2019-09-19";"05:55:12";"F";"1799";"515";"570";"1250";"0.096";"50.4"
"2019-09-19 05:56:15.913";"2019-09-19";"05:56:15";"FO";"1800";"384";"1019";"0";"0.623";"0.0"
"2019-09-19 05:56:36.850";"2019-09-19";"05:56:36";"F";"1801";"466";"944";"60";"0.506";"12.8"
"2019-09-19 05:56:56.724";"2019-09-19";"05:56:56";"F";"1802";"394";"802";"85";"0.509";"18.2"
"2019-09-19 05:57:17.476";"2019-09-19";"05:57:17";"F";"1803";"378";"734";"120";"0.485";"24.4"
"2019-09-19 05:57:38.414";"2019-09-19";"05:57:38";"F";"1804";"372";"669";"198";"0.444";"36.9"
"2019-09-19 05:57:59.354";"2019-09-19";"05:57:59";"F";"1805";"358";"588";"295";"0.391";"48.4"
"2019-09-19 05:58:20.101";"2019-09-19";"05:58:20";"F";"1806";"338";"497";"475";"0.320";"63.8"
"2019-09-19 05:58:41.101";"2019-09-19";"05:58:41";"F";"1807";"312";"413";"700";"0.245";"72.0"
"2019-09-19 05:59:01.974";"2019-09-19";"05:59:01";"F";"1808";"292";"349";"1250";"0.163";"85.6"
