"2019-09-18";"06:26:49";"WinControl (rev 848) report file"
"Datetime";"Date";"Time";"Type";"No.";"1:F";"1:Fm'";"1:PAR";"1:Y (II)";"1:ETR"
"2019-09-18 05:07:09.224";"2019-09-18";"05:07:09";"F";"1464";"284";"309";"700";"0.081";"23.8"
"2019-09-18 05:07:30.667";"2019-09-18";"05:07:30";"F";"1465";"265";"278";"1250";"0.047";"24.7"
"2019-09-18 05:09:55.415";"2019-09-18";"05:09:55";"FO";"1466";"422";"1212";"0";"0.652";"0.0"
"2019-09-18 05:10:16.291";"2019-09-18";"05:10:16";"F";"1467";"787";"1116";"60";"0.295";"7.4"
"2019-09-18 05:10:37.039";"2019-09-18";"05:10:37";"F";"1468";"713";"983";"85";"0.275";"9.8"
"2019-09-18 05:10:57.974";"2019-09-18";"05:10:57";"F";"1469";"650";"880";"120";"0.261";"13.2"
"2019-09-18 05:11:18.913";"2019-09-18";"05:11:18";"F";"1470";"657";"801";"198";"0.180";"15.0"
"2019-09-18 05:11:39.662";"2019-09-18";"05:11:39";"F";"1471";"638";"732";"295";"0.128";"15.9"
"2019-09-18 05:12:00.664";"2019-09-18";"05:12:00";"F";"1472";"618";"676";"475";"0.086";"17.2"
"2019-09-18 05:12:20.349";"2019-09-18";"05:12:20";"F";"1473";"595";"629";"700";"0.054";"15.9"
"2019-09-18 05:12:41.788";"2019-09-18";"05:12:41";"F";"1474";"568";"583";"1250";"0.026";"13.7"
"2019-09-18 05:14:00.787";"2019-09-18";"05:14:00";"FO";"1475";"419";"1091";"0";"0.616";"0.0"
"2019-09-18 05:14:21.537";"2019-09-18";"05:14:21";"F";"1476";"618";"933";"60";"0.338";"8.5"
"2019-09-18 05:14:41.287";"2019-09-18";"05:14:41";"F";"1477";"520";"766";"85";"0.321";"11.5"
"2019-09-18 05:15:02.286";"2019-09-18";"05:15:02";"F";"1478";"464";"666";"120";"0.303";"15.3"
"2019-09-18 05:15:23.788";"2019-09-18";"05:15:23";"F";"1479";"455";"593";"198";"0.233";"19.4"
"2019-09-18 05:15:43.476";"2019-09-18";"05:15:43";"F";"1480";"436";"531";"295";"0.179";"22.2"
"2019-09-18 05:16:04.538";"2019-09-18";"05:16:04";"F";"1481";"420";"482";"475";"0.129";"25.7"
"2019-09-18 05:16:25.975";"2019-09-18";"05:16:25";"F";"1482";"403";"440";"700";"0.084";"24.7"
"2019-09-18 05:16:45.663";"2019-09-18";"05:16:45";"F";"1483";"386";"404";"1250";"0.045";"23.6"
"2019-09-18 05:18:03.537";"2019-09-18";"05:18:03";"FO";"1484";"310";"977";"0";"0.683";"0.0"
"2019-09-18 05:18:24.288";"2019-09-18";"05:18:24";"F";"1485";"559";"915";"60";"0.389";"9.8"
"2019-09-18 05:18:45.224";"2019-09-18";"05:18:45";"F";"1486";"490";"786";"85";"0.377";"13.5"
"2019-09-18 05:19:06.163";"2019-09-18";"05:19:06";"F";"1487";"462";"702";"120";"0.342";"17.2"
"2019-09-18 05:19:26.916";"2019-09-18";"05:19:26";"F";"1488";"474";"630";"198";"0.248";"20.6"
"2019-09-18 05:19:46.662";"2019-09-18";"05:19:46";"F";"1489";"467";"573";"295";"0.185";"22.9"
"2019-09-18 05:20:07.600";"2019-09-18";"05:20:07";"F";"1490";"458";"525";"475";"0.128";"25.5"
"2019-09-18 05:20:29.039";"2019-09-18";"05:20:29";"F";"1491";"444";"483";"700";"0.081";"23.8"
"2019-09-18 05:20:50.039";"2019-09-18";"05:20:50";"F";"1492";"427";"446";"1250";"0.043";"22.6"
"2019-09-18 05:21:56.042";"2019-09-18";"05:21:56";"FO";"1493";"184";"487";"0";"0.622";"0.0"
"2019-09-18 05:22:15.733";"2019-09-18";"05:22:15";"F";"1494";"275";"426";"60";"0.354";"8.9"
"2019-09-18 05:22:36.732";"2019-09-18";"05:22:36";"F";"1495";"229";"353";"85";"0.351";"12.5"
"2019-09-18 05:22:58.166";"2019-09-18";"05:22:58";"F";"1496";"209";"309";"120";"0.324";"16.3"
"2019-09-18 05:23:19.162";"2019-09-18";"05:23:19";"F";"1497";"205";"274";"198";"0.252";"21.0"
"2019-09-18 05:23:38.913";"2019-09-18";"05:23:38";"F";"1498";"195";"244";"295";"0.201";"24.9"
"2019-09-18 05:24:00.350";"2019-09-18";"05:24:00";"F";"1499";"187";"218";"475";"0.142";"28.3"
"2019-09-18 05:24:21.289";"2019-09-18";"05:24:21";"F";"1500";"176";"194";"700";"0.093";"27.3"
"2019-09-18 05:24:42.226";"2019-09-18";"05:24:42";"F";"1501";"165";"176";"1250";"0.063";"33.1"
"2019-09-18 05:26:56.664";"2019-09-18";"05:26:56";"FO";"1502";"405";"1059";"0";"0.618";"0.0"
"2019-09-18 05:27:17.539";"2019-09-18";"05:27:17";"F";"1503";"682";"993";"60";"0.313";"7.9"
"2019-09-18 05:27:38.288";"2019-09-18";"05:27:38";"F";"1504";"603";"867";"85";"0.304";"10.9"
"2019-09-18 05:27:59.289";"2019-09-18";"05:27:59";"F";"1505";"563";"777";"120";"0.275";"13.9"
"2019-09-18 05:28:19.036";"2019-09-18";"05:28:19";"F";"1506";"572";"706";"198";"0.190";"15.8"
"2019-09-18 05:28:40.478";"2019-09-18";"05:28:40";"F";"1507";"562";"651";"295";"0.137";"17.0"
"2019-09-18 05:29:01.476";"2019-09-18";"05:29:01";"F";"1508";"551";"604";"475";"0.088";"17.6"
"2019-09-18 05:29:22.351";"2019-09-18";"05:29:22";"F";"1509";"537";"567";"700";"0.053";"15.6"
"2019-09-18 05:29:43.105";"2019-09-18";"05:29:43";"F";"1510";"520";"534";"1250";"0.026";"13.7"
"2019-09-18 05:31:43.099";"2019-09-18";"05:31:43";"FO";"1511";"215";"540";"0";"0.602";"0.0"
"2019-09-18 05:32:03.039";"2019-09-18";"05:32:03";"F";"1512";"307";"466";"60";"0.341";"8.6"
"2019-09-18 05:32:24.413";"2019-09-18";"05:32:24";"F";"1513";"255";"385";"85";"0.338";"12.1"
"2019-09-18 05:32:44.165";"2019-09-18";"05:32:44";"F";"1514";"232";"339";"120";"0.316";"15.9"
"2019-09-18 05:33:05.167";"2019-09-18";"05:33:05";"F";"1515";"228";"301";"198";"0.243";"20.2"
"2019-09-18 05:33:26.605";"2019-09-18";"05:33:26";"F";"1516";"218";"269";"295";"0.190";"23.5"
"2019-09-18 05:33:46.349";"2019-09-18";"05:33:46";"F";"1517";"209";"241";"475";"0.133";"26.5"
"2019-09-18 05:34:07.291";"2019-09-18";"05:34:07";"F";"1518";"199";"219";"700";"0.091";"26.8"
"2019-09-18 05:34:28.733";"2019-09-18";"05:34:28";"F";"1519";"189";"199";"1250";"0.050";"26.3"
"2019-09-18 05:35:33.207";"2019-09-18";"05:35:33";"FO";"1520";"374";"1196";"0";"0.687";"0.0"
"2019-09-18 05:35:52.913";"2019-09-18";"05:35:52";"F";"1521";"672";"1097";"60";"0.387";"9.8"
"2019-09-18 05:36:14.350";"2019-09-18";"05:36:14";"F";"1522";"591";"932";"85";"0.366";"13.1"
"2019-09-18 05:36:34.100";"2019-09-18";"05:36:34";"F";"1523";"555";"818";"120";"0.322";"16.2"
"2019-09-18 05:36:55.104";"2019-09-18";"05:36:55";"F";"1524";"557";"730";"198";"0.237";"19.7"
"2019-09-18 05:37:16.538";"2019-09-18";"05:37:16";"F";"1525";"545";"664";"295";"0.179";"22.2"
"2019-09-18 05:37:37.539";"2019-09-18";"05:37:37";"F";"1526";"533";"609";"475";"0.125";"24.9"
"2019-09-18 05:37:57.225";"2019-09-18";"05:37:57";"F";"1527";"518";"561";"700";"0.077";"22.6"
"2019-09-18 05:38:18.665";"2019-09-18";"05:38:18";"F";"1528";"499";"521";"1250";"0.042";"22.1"
"2019-09-18 05:40:06.227";"2019-09-18";"05:40:06";"FO";"1529";"237";"593";"0";"0.600";"0.0"
"2019-09-18 05:40:26.162";"2019-09-18";"05:40:26";"F";"1530";"339";"513";"60";"0.339";"8.5"
"2019-09-18 05:40:47.602";"2019-09-18";"05:40:47";"F";"1531";"281";"426";"85";"0.340";"12.1"
"2019-09-18 05:41:08.601";"2019-09-18";"05:41:08";"F";"1532";"260";"373";"120";"0.303";"15.3"
"2019-09-18 05:41:28.350";"2019-09-18";"05:41:28";"F";"1533";"255";"334";"198";"0.237";"19.7"
"2019-09-18 05:41:49.787";"2019-09-18";"05:41:49";"F";"1534";"245";"301";"295";"0.186";"23.0"
"2019-09-18 05:42:10.789";"2019-09-18";"05:42:10";"F";"1535";"238";"275";"475";"0.135";"26.9"
"2019-09-18 05:42:31.724";"2019-09-18";"05:42:31";"F";"1536";"231";"252";"700";"0.083";"24.4"
"2019-09-18 05:42:52.475";"2019-09-18";"05:42:52";"F";"1537";"222";"233";"1250";"0.047";"24.7"
"2019-09-18 05:45:13.355";"2019-09-18";"05:45:13";"FO";"1538";"419";"1212";"0";"0.654";"0.0"
"2019-09-18 05:45:34.100";"2019-09-18";"05:45:34";"F";"1539";"690";"1106";"60";"0.376";"9.5"
"2019-09-18 05:45:55.036";"2019-09-18";"05:45:55";"F";"1540";"612";"944";"85";"0.352";"12.6"
"2019-09-18 05:46:14.789";"2019-09-18";"05:46:14";"F";"1541";"578";"840";"120";"0.312";"15.7"
"2019-09-18 05:46:36.228";"2019-09-18";"05:46:36";"F";"1542";"592";"758";"198";"0.219";"18.2"
"2019-09-18 05:46:57.225";"2019-09-18";"05:46:57";"F";"1543";"584";"694";"295";"0.159";"19.7"
"2019-09-18 05:47:18.164";"2019-09-18";"05:47:18";"F";"1544";"578";"647";"475";"0.107";"21.3"
"2019-09-18 05:47:38.913";"2019-09-18";"05:47:38";"F";"1545";"567";"607";"700";"0.066";"19.4"
"2019-09-18 05:47:58.604";"2019-09-18";"05:47:58";"F";"1546";"553";"572";"1250";"0.033";"17.3"
"2019-09-18 05:49:16.482";"2019-09-18";"05:49:16";"FO";"1547";"134";"330";"0";"0.594";"0.0"
"2019-09-18 05:49:37.225";"2019-09-18";"05:49:37";"F";"1548";"138";"209";"60";"0.340";"8.6"
"2019-09-18 05:49:58.161";"2019-09-18";"05:49:58";"F";"1549";"106";"160";"85";"0.338";"12.1"
"2019-09-18 05:50:17.914";"2019-09-18";"05:50:17";"F";"1550";"96";"142";"120";"0.324";"16.3"
"2019-09-18 05:50:39.349";"2019-09-18";"05:50:39";"F";"1551";"92";"127";"198";"0.276";"23.0"
"2019-09-18 05:51:00.294";"2019-09-18";"05:51:00";"F";"1552";"85";"112";"295";"0.241";"29.9"
"2019-09-18 05:51:20.037";"2019-09-18";"05:51:20";"F";"1553";"83";"102";"475";"0.186";"37.1"
"2019-09-18 05:51:41.475";"2019-09-18";"05:51:41";"F";"1554";"81";"92";"700";"0.120";"35.3"
"2019-09-18 05:52:02.483";"2019-09-18";"05:52:02";"F";"1555";"77";"82";"1250";"0.061";"32.0"
"2019-09-18 05:52:51.975";"2019-09-18";"05:52:51";"FO";"1556";"434";"1363";"0";"0.682";"0.0"
"2019-09-18 05:53:11.726";"2019-09-18";"05:53:11";"F";"1557";"781";"1306";"60";"0.402";"10.1"
"2019-09-18 05:53:33.164";"2019-09-18";"05:53:33";"F";"1558";"729";"1156";"85";"0.369";"13.2"
"2019-09-18 05:53:54.102";"2019-09-18";"05:53:54";"F";"1559";"697";"1042";"120";"0.331";"16.7"
"2019-09-18 05:54:15.040";"2019-09-18";"05:54:15";"F";"1560";"722";"945";"198";"0.236";"19.6"
"2019-09-18 05:54:35.787";"2019-09-18";"05:54:35";"F";"1561";"721";"866";"295";"0.167";"20.7"
"2019-09-18 05:54:55.539";"2019-09-18";"05:54:55";"F";"1562";"713";"801";"475";"0.110";"21.9"
"2019-09-18 05:55:16.540";"2019-09-18";"05:55:16";"F";"1563";"695";"744";"700";"0.066";"19.4"
"2019-09-18 05:55:37.916";"2019-09-18";"05:55:37";"F";"1564";"668";"690";"1250";"0.032";"16.8"
"2019-09-18 05:56:42.224";"2019-09-18";"05:56:42";"FO";"1565";"186";"478";"0";"0.611";"0.0"
"2019-09-18 05:57:03.103";"2019-09-18";"05:57:03";"F";"1566";"246";"400";"60";"0.385";"9.7"
"2019-09-18 05:57:23.850";"2019-09-18";"05:57:23";"F";"1567";"203";"324";"85";"0.373";"13.3"
"2019-09-18 05:57:44.788";"2019-09-18";"05:57:44";"F";"1568";"183";"284";"120";"0.356";"17.9"
"2019-09-18 05:58:05.725";"2019-09-18";"05:58:05";"F";"1569";"178";"253";"198";"0.296";"24.6"
"2019-09-18 05:58:26.476";"2019-09-18";"05:58:26";"F";"1570";"171";"226";"295";"0.243";"30.1"
"2019-09-18 05:58:47.474";"2019-09-18";"05:58:47";"F";"1571";"164";"201";"475";"0.184";"36.7"
"2019-09-18 05:59:08.416";"2019-09-18";"05:59:08";"F";"1572";"157";"180";"700";"0.128";"37.6"
"2019-09-18 05:59:29.167";"2019-09-18";"05:59:29";"F";"1573";"148";"161";"1250";"0.081";"42.5"
"2019-09-18 06:00:35.788";"2019-09-18";"06:00:35";"FO";"1574";"298";"976";"0";"0.695";"0.0"
"2019-09-18 06:00:54.974";"2019-09-18";"06:00:54";"F";"1575";"548";"882";"60";"0.379";"9.6"
"2019-09-18 06:01:15.724";"2019-09-18";"06:01:15";"F";"1576";"498";"749";"85";"0.335";"12.0"
"2019-09-18 06:01:36.724";"2019-09-18";"06:01:36";"F";"1577";"467";"658";"120";"0.290";"14.6"
"2019-09-18 06:01:57.665";"2019-09-18";"06:01:57";"F";"1578";"466";"592";"198";"0.213";"17.7"
"2019-09-18 06:02:18.415";"2019-09-18";"06:02:18";"F";"1579";"455";"539";"295";"0.156";"19.3"
"2019-09-18 06:02:39.419";"2019-09-18";"06:02:39";"F";"1580";"445";"497";"475";"0.105";"20.9"
"2019-09-18 06:02:59.166";"2019-09-18";"06:02:59";"F";"1581";"433";"463";"700";"0.065";"19.1"
"2019-09-18 06:03:20.602";"2019-09-18";"06:03:20";"F";"1582";"417";"431";"1250";"0.032";"16.8"
"2019-09-18 06:04:32.224";"2019-09-18";"06:04:32";"FO";"1583";"207";"592";"0";"0.650";"0.0"
"2019-09-18 06:04:53.664";"2019-09-18";"06:04:53";"F";"1584";"313";"495";"60";"0.368";"9.3"
"2019-09-18 06:05:14.600";"2019-09-18";"06:05:14";"F";"1585";"259";"395";"85";"0.344";"12.3"
"2019-09-18 06:05:35.538";"2019-09-18";"06:05:35";"F";"1586";"234";"341";"120";"0.314";"15.8"
"2019-09-18 06:05:56.286";"2019-09-18";"06:05:56";"F";"1587";"226";"300";"198";"0.247";"20.5"
"2019-09-18 06:06:16.041";"2019-09-18";"06:06:16";"F";"1588";"217";"269";"295";"0.193";"23.9"
"2019-09-18 06:06:36.976";"2019-09-18";"06:06:36";"F";"1589";"210";"245";"475";"0.143";"28.5"
"2019-09-18 06:06:58.417";"2019-09-18";"06:06:58";"F";"1590";"202";"223";"700";"0.094";"27.6"
"2019-09-18 06:07:19.415";"2019-09-18";"06:07:19";"F";"1591";"192";"205";"1250";"0.063";"33.1"
"2019-09-18 06:08:08.913";"2019-09-18";"06:08:08";"FO";"1592";"334";"1142";"0";"0.708";"0.0"
"2019-09-18 06:08:28.601";"2019-09-18";"06:08:28";"F";"1593";"523";"961";"60";"0.456";"11.5"
"2019-09-18 06:08:50.037";"2019-09-18";"06:08:50";"F";"1594";"415";"756";"85";"0.451";"16.1"
"2019-09-18 06:09:11.038";"2019-09-18";"06:09:11";"F";"1595";"379";"649";"120";"0.416";"21.0"
"2019-09-18 06:09:31.976";"2019-09-18";"06:09:31";"F";"1596";"376";"562";"198";"0.331";"27.5"
"2019-09-18 06:09:52.724";"2019-09-18";"06:09:52";"F";"1597";"365";"494";"295";"0.261";"32.3"
"2019-09-18 06:10:12.412";"2019-09-18";"06:10:12";"F";"1598";"357";"440";"475";"0.189";"37.7"
"2019-09-18 06:10:33.412";"2019-09-18";"06:10:33";"F";"1599";"344";"392";"700";"0.122";"35.9"
"2019-09-18 06:10:54.794";"2019-09-18";"06:10:54";"F";"1600";"330";"356";"1250";"0.073";"38.3"
"2019-09-18 06:11:47.853";"2019-09-18";"06:11:47";"FO";"1601";"237";"740";"0";"0.680";"0.0"
"2019-09-18 06:12:07.725";"2019-09-18";"06:12:07";"F";"1602";"366";"663";"60";"0.448";"11.3"
"2019-09-18 06:12:28.475";"2019-09-18";"06:12:28";"F";"1603";"309";"546";"85";"0.434";"15.5"
"2019-09-18 06:12:49.476";"2019-09-18";"06:12:49";"F";"1604";"284";"470";"120";"0.396";"20.0"
"2019-09-18 06:13:10.349";"2019-09-18";"06:13:10";"F";"1605";"281";"412";"198";"0.318";"26.4"
"2019-09-18 06:13:31.099";"2019-09-18";"06:13:31";"F";"1606";"274";"367";"295";"0.253";"31.3"
"2019-09-18 06:13:52.042";"2019-09-18";"06:13:52";"F";"1607";"265";"327";"475";"0.190";"37.9"
"2019-09-18 06:14:12.976";"2019-09-18";"06:14:12";"F";"1608";"255";"293";"700";"0.130";"38.2"
"2019-09-18 06:14:33.726";"2019-09-18";"06:14:33";"F";"1609";"244";"263";"1250";"0.072";"37.8"
"2019-09-18 06:15:55.289";"2019-09-18";"06:15:55";"FO";"1610";"349";"1230";"0";"0.716";"0.0"
"2019-09-18 06:16:16.288";"2019-09-18";"06:16:16";"F";"1611";"650";"1122";"60";"0.421";"10.6"
"2019-09-18 06:16:37.726";"2019-09-18";"06:16:37";"F";"1612";"573";"927";"85";"0.382";"13.6"
"2019-09-18 06:16:57.413";"2019-09-18";"06:16:57";"F";"1613";"525";"802";"120";"0.345";"17.4"
"2019-09-18 06:17:18.412";"2019-09-18";"06:17:18";"F";"1614";"525";"707";"198";"0.257";"21.4"
"2019-09-18 06:17:39.791";"2019-09-18";"06:17:39";"F";"1615";"515";"633";"295";"0.186";"23.0"
"2019-09-18 06:18:00.787";"2019-09-18";"06:18:00";"F";"1616";"503";"576";"475";"0.127";"25.3"
"2019-09-18 06:18:20.482";"2019-09-18";"06:18:20";"F";"1617";"485";"529";"700";"0.083";"24.4"
"2019-09-18 06:18:41.917";"2019-09-18";"06:18:41";"F";"1618";"467";"486";"1250";"0.039";"20.5"
"2019-09-18 06:20:02.474";"2019-09-18";"06:20:02";"FO";"1619";"246";"744";"0";"0.669";"0.0"
"2019-09-18 06:20:22.161";"2019-09-18";"06:20:22";"F";"1620";"366";"666";"60";"0.450";"11.3"
"2019-09-18 06:20:43.161";"2019-09-18";"06:20:43";"F";"1621";"313";"560";"85";"0.441";"15.7"
"2019-09-18 06:21:03.037";"2019-09-18";"06:21:03";"F";"1622";"291";"492";"120";"0.409";"20.6"
"2019-09-18 06:21:23.788";"2019-09-18";"06:21:23";"F";"1623";"290";"437";"198";"0.336";"27.9"
"2019-09-18 06:21:44.788";"2019-09-18";"06:21:44";"F";"1624";"284";"390";"295";"0.272";"33.7"
"2019-09-18 06:22:05.724";"2019-09-18";"06:22:05";"F";"1625";"278";"350";"475";"0.206";"41.1"
"2019-09-18 06:22:26.476";"2019-09-18";"06:22:26";"F";"1626";"267";"312";"700";"0.144";"42.3"
"2019-09-18 06:22:47.475";"2019-09-18";"06:22:47";"F";"1627";"256";"277";"1250";"0.076";"39.9"
