"2019-09-25";"06:01:37";"WinControl (rev 848) report file"
"Datetime";"Date";"Time";"Type";"No.";"1:F";"1:Fm'";"1:PAR";"1:Y (II)";"1:ETR"
"2019-09-25 04:57:13.875";"2019-09-25";"04:57:13";"F";"2940";"807";"872";"475";"0.075";"15.0"
"2019-09-25 04:57:35.137";"2019-09-25";"04:57:35";"F";"2941";"778";"813";"700";"0.043";"12.6"
"2019-09-25 04:57:57.765";"2019-09-25";"04:57:57";"F";"2942";"743";"758";"1250";"0.020";"10.5"
"2019-09-25 04:58:40.051";"2019-09-25";"04:58:40";"FO";"2943";"176";"554";"0";"0.682";"0.0"
"2019-09-25 04:59:00.106";"2019-09-25";"04:59:00";"F";"2944";"296";"530";"60";"0.442";"11.1"
"2019-09-25 04:59:20.890";"2019-09-25";"04:59:20";"F";"2945";"282";"483";"85";"0.416";"14.9"
"2019-09-25 04:59:40.843";"2019-09-25";"04:59:40";"F";"2946";"271";"439";"120";"0.383";"19.3"
"2019-09-25 05:00:02.051";"2019-09-25";"05:00:02";"F";"2947";"279";"392";"198";"0.288";"24.0"
"2019-09-25 05:00:22.664";"2019-09-25";"05:00:22";"F";"2948";"273";"353";"295";"0.227";"28.1"
"2019-09-25 05:00:44.323";"2019-09-25";"05:00:44";"F";"2949";"265";"314";"475";"0.156";"31.1"
"2019-09-25 05:01:04.760";"2019-09-25";"05:01:04";"F";"2950";"252";"281";"700";"0.103";"30.3"
"2019-09-25 05:01:25.316";"2019-09-25";"05:01:25";"F";"2951";"238";"253";"1250";"0.059";"31.0"
"2019-09-25 05:02:28.679";"2019-09-25";"05:02:28";"FO";"2952";"248";"932";"0";"0.734";"0.0"
"2019-09-25 05:02:48.828";"2019-09-25";"05:02:48";"F";"2953";"527";"866";"60";"0.391";"9.9"
"2019-09-25 05:03:09.766";"2019-09-25";"05:03:09";"F";"2954";"498";"759";"85";"0.344";"12.3"
"2019-09-25 05:03:30.597";"2019-09-25";"05:03:30";"F";"2955";"468";"673";"120";"0.305";"15.4"
"2019-09-25 05:03:50.964";"2019-09-25";"05:03:50";"F";"2956";"477";"605";"198";"0.212";"17.6"
"2019-09-25 05:04:11.719";"2019-09-25";"05:04:11";"F";"2957";"466";"550";"295";"0.153";"19.0"
"2019-09-25 05:04:32.152";"2019-09-25";"05:04:32";"F";"2958";"449";"499";"475";"0.100";"20.0"
"2019-09-25 05:04:53.954";"2019-09-25";"05:04:53";"F";"2959";"424";"453";"700";"0.064";"18.8"
"2019-09-25 05:05:13.796";"2019-09-25";"05:05:13";"F";"2960";"407";"420";"1250";"0.031";"16.3"
"2019-09-25 05:05:57.905";"2019-09-25";"05:05:57";"FO";"2961";"207";"666";"0";"0.689";"0.0"
"2019-09-25 05:06:18.976";"2019-09-25";"05:06:18";"F";"2962";"301";"536";"60";"0.438";"11.0"
"2019-09-25 05:06:40.460";"2019-09-25";"05:06:40";"F";"2963";"258";"440";"85";"0.414";"14.8"
"2019-09-25 05:07:00.408";"2019-09-25";"05:07:00";"F";"2964";"231";"378";"120";"0.389";"19.6"
"2019-09-25 05:07:21.627";"2019-09-25";"05:07:21";"F";"2965";"232";"331";"198";"0.299";"24.9"
"2019-09-25 05:07:43.128";"2019-09-25";"05:07:43";"F";"2966";"224";"295";"295";"0.241";"29.9"
"2019-09-25 05:08:02.893";"2019-09-25";"05:08:02";"F";"2967";"227";"274";"475";"0.172";"34.3"
"2019-09-25 05:08:23.504";"2019-09-25";"05:08:23";"F";"2968";"237";"268";"700";"0.116";"34.1"
"2019-09-25 05:08:44.906";"2019-09-25";"05:08:44";"F";"2969";"244";"261";"1250";"0.065";"34.1"
"2019-09-25 05:09:28.135";"2019-09-25";"05:09:28";"FO";"2970";"249";"918";"0";"0.729";"0.0"
"2019-09-25 05:09:48.019";"2019-09-25";"05:09:48";"F";"2971";"489";"832";"60";"0.412";"10.4"
"2019-09-25 05:10:09.476";"2019-09-25";"05:10:09";"F";"2972";"463";"725";"85";"0.361";"12.9"
"2019-09-25 05:10:30.661";"2019-09-25";"05:10:30";"F";"2973";"429";"644";"120";"0.334";"16.8"
"2019-09-25 05:10:50.335";"2019-09-25";"05:10:50";"F";"2974";"443";"585";"198";"0.243";"20.2"
"2019-09-25 05:11:12.302";"2019-09-25";"05:11:12";"F";"2975";"440";"533";"295";"0.174";"21.6"
"2019-09-25 05:11:32.956";"2019-09-25";"05:11:32";"F";"2976";"435";"490";"475";"0.112";"22.3"
"2019-09-25 05:11:53.718";"2019-09-25";"05:11:53";"F";"2977";"422";"454";"700";"0.070";"20.6"
"2019-09-25 05:12:14.137";"2019-09-25";"05:12:14";"F";"2978";"407";"421";"1250";"0.033";"17.3"
"2019-09-25 05:13:00.329";"2019-09-25";"05:13:00";"FO";"2979";"250";"812";"0";"0.692";"0.0"
"2019-09-25 05:13:21.243";"2019-09-25";"05:13:21";"F";"2980";"456";"759";"60";"0.399";"10.1"
"2019-09-25 05:13:42.425";"2019-09-25";"05:13:42";"F";"2981";"419";"667";"85";"0.372";"13.3"
"2019-09-25 05:14:02.224";"2019-09-25";"05:14:02";"F";"2982";"391";"601";"120";"0.349";"17.6"
"2019-09-25 05:14:24.137";"2019-09-25";"05:14:24";"F";"2983";"402";"547";"198";"0.265";"22.0"
"2019-09-25 05:14:44.517";"2019-09-25";"05:14:44";"F";"2984";"397";"497";"295";"0.201";"24.9"
"2019-09-25 05:15:05.073";"2019-09-25";"05:15:05";"F";"2985";"391";"453";"475";"0.137";"27.3"
"2019-09-25 05:15:25.429";"2019-09-25";"05:15:25";"F";"2986";"377";"413";"700";"0.087";"25.6"
"2019-09-25 05:15:46.307";"2019-09-25";"05:15:46";"F";"2987";"360";"376";"1250";"0.043";"22.6"
"2019-09-25 05:16:30.717";"2019-09-25";"05:16:30";"FO";"2988";"275";"1063";"0";"0.741";"0.0"
"2019-09-25 05:16:52.365";"2019-09-25";"05:16:52";"F";"2989";"579";"972";"60";"0.404";"10.2"
"2019-09-25 05:17:12.071";"2019-09-25";"05:17:12";"F";"2990";"564";"859";"85";"0.343";"12.2"
"2019-09-25 05:17:33.334";"2019-09-25";"05:17:33";"F";"2991";"526";"766";"120";"0.313";"15.8"
"2019-09-25 05:17:53.906";"2019-09-25";"05:17:53";"F";"2992";"536";"694";"198";"0.228";"19.0"
"2019-09-25 05:18:14.017";"2019-09-25";"05:18:14";"F";"2993";"530";"631";"295";"0.160";"19.8"
"2019-09-25 05:18:35.455";"2019-09-25";"05:18:35";"F";"2994";"518";"578";"475";"0.104";"20.7"
"2019-09-25 05:18:55.963";"2019-09-25";"05:18:55";"F";"2995";"500";"532";"700";"0.060";"17.6"
"2019-09-25 05:19:16.509";"2019-09-25";"05:19:16";"F";"2996";"475";"489";"1250";"0.029";"15.2"
"2019-09-25 05:20:10.348";"2019-09-25";"05:20:10";"FO";"2997";"177";"594";"0";"0.702";"0.0"
"2019-09-25 05:20:31.108";"2019-09-25";"05:20:31";"F";"2998";"313";"542";"60";"0.423";"10.7"
"2019-09-25 05:20:52.178";"2019-09-25";"05:20:52";"F";"2999";"293";"492";"85";"0.404";"14.4"
"2019-09-25 05:21:13.121";"2019-09-25";"05:21:13";"F";"3000";"275";"448";"120";"0.386";"19.5"
"2019-09-25 05:21:33.921";"2019-09-25";"05:21:33";"F";"3001";"283";"409";"198";"0.308";"25.6"
"2019-09-25 05:21:54.204";"2019-09-25";"05:21:54";"F";"3002";"284";"373";"295";"0.239";"29.6"
"2019-09-25 05:22:14.797";"2019-09-25";"05:22:14";"F";"3003";"282";"340";"475";"0.171";"34.1"
"2019-09-25 05:22:35.843";"2019-09-25";"05:22:35";"F";"3004";"274";"310";"700";"0.116";"34.1"
"2019-09-25 05:22:56.663";"2019-09-25";"05:22:56";"F";"3005";"264";"281";"1250";"0.060";"31.5"
"2019-09-25 05:23:54.291";"2019-09-25";"05:23:54";"FO";"3006";"344";"1400";"0";"0.754";"0.0"
"2019-09-25 05:24:14.133";"2019-09-25";"05:24:14";"F";"3007";"834";"1315";"60";"0.366";"9.2"
"2019-09-25 05:24:35.295";"2019-09-25";"05:24:35";"F";"3008";"799";"1175";"85";"0.320";"11.4"
"2019-09-25 05:24:56.727";"2019-09-25";"05:24:56";"F";"3009";"750";"1055";"120";"0.289";"14.6"
"2019-09-25 05:25:17.308";"2019-09-25";"05:25:17";"F";"3010";"767";"957";"198";"0.199";"16.5"
"2019-09-25 05:25:37.954";"2019-09-25";"05:25:37";"F";"3011";"755";"872";"295";"0.134";"16.6"
"2019-09-25 05:25:58.355";"2019-09-25";"05:25:58";"F";"3012";"733";"801";"475";"0.085";"17.0"
"2019-09-25 05:26:19.069";"2019-09-25";"05:26:19";"F";"3013";"704";"742";"700";"0.051";"15.0"
"2019-09-25 05:26:40.719";"2019-09-25";"05:26:40";"F";"3014";"665";"680";"1250";"0.022";"11.6"
"2019-09-25 05:27:29.511";"2019-09-25";"05:27:29";"FO";"3015";"173";"531";"0";"0.674";"0.0"
"2019-09-25 05:27:51.206";"2019-09-25";"05:27:51";"F";"3016";"269";"503";"60";"0.465";"11.7"
"2019-09-25 05:28:10.922";"2019-09-25";"05:28:10";"F";"3017";"238";"442";"85";"0.462";"16.5"
"2019-09-25 05:28:31.944";"2019-09-25";"05:28:31";"F";"3018";"216";"388";"120";"0.443";"22.3"
"2019-09-25 05:28:52.750";"2019-09-25";"05:28:52";"F";"3019";"217";"348";"198";"0.376";"31.3"
"2019-09-25 05:29:14.020";"2019-09-25";"05:29:14";"F";"3020";"218";"309";"295";"0.294";"36.4"
"2019-09-25 05:29:34.390";"2019-09-25";"05:29:34";"F";"3021";"216";"274";"475";"0.212";"42.3"
"2019-09-25 05:29:55.145";"2019-09-25";"05:29:55";"F";"3022";"208";"242";"700";"0.140";"41.2"
"2019-09-25 05:30:15.528";"2019-09-25";"05:30:15";"F";"3023";"195";"212";"1250";"0.080";"42.0"
"2019-09-25 05:31:13.318";"2019-09-25";"05:31:13";"FO";"3024";"281";"1141";"0";"0.754";"0.0"
"2019-09-25 05:31:34.812";"2019-09-25";"05:31:34";"F";"3025";"571";"1086";"60";"0.474";"11.9"
"2019-09-25 05:31:54.570";"2019-09-25";"05:31:54";"F";"3026";"531";"943";"85";"0.437";"15.6"
"2019-09-25 05:32:15.581";"2019-09-25";"05:32:15";"F";"3027";"483";"824";"120";"0.414";"20.9"
"2019-09-25 05:32:37.021";"2019-09-25";"05:32:37";"F";"3028";"502";"736";"198";"0.318";"26.4"
"2019-09-25 05:32:56.960";"2019-09-25";"05:32:56";"F";"3029";"505";"661";"295";"0.236";"29.2"
"2019-09-25 05:33:18.281";"2019-09-25";"05:33:18";"F";"3030";"501";"598";"475";"0.162";"32.3"
"2019-09-25 05:33:38.680";"2019-09-25";"05:33:38";"F";"3031";"485";"542";"700";"0.105";"30.9"
"2019-09-25 05:34:00.218";"2019-09-25";"05:34:00";"F";"3032";"465";"491";"1250";"0.053";"27.8"
"2019-09-25 05:35:00.334";"2019-09-25";"05:35:00";"FO";"3033";"269";"809";"0";"0.667";"0.0"
"2019-09-25 05:35:21.454";"2019-09-25";"05:35:21";"F";"3034";"437";"743";"60";"0.412";"10.4"
"2019-09-25 05:35:42.029";"2019-09-25";"05:35:42";"F";"3035";"368";"627";"85";"0.413";"14.7"
"2019-09-25 05:36:01.927";"2019-09-25";"05:36:01";"F";"3036";"320";"538";"120";"0.405";"20.4"
"2019-09-25 05:36:23.660";"2019-09-25";"05:36:23";"F";"3037";"317";"481";"198";"0.341";"28.4"
"2019-09-25 05:36:43.926";"2019-09-25";"05:36:43";"F";"3038";"310";"426";"295";"0.272";"33.7"
"2019-09-25 05:37:04.530";"2019-09-25";"05:37:04";"F";"3039";"302";"379";"475";"0.203";"40.5"
"2019-09-25 05:37:25.556";"2019-09-25";"05:37:25";"F";"3040";"289";"338";"700";"0.145";"42.6"
"2019-09-25 05:37:45.781";"2019-09-25";"05:37:45";"F";"3041";"272";"297";"1250";"0.084";"44.1"
"2019-09-25 05:38:43.750";"2019-09-25";"05:38:43";"FO";"3042";"264";"1044";"0";"0.747";"0.0"
"2019-09-25 05:39:05.235";"2019-09-25";"05:39:05";"F";"3043";"501";"960";"60";"0.478";"12.0"
"2019-09-25 05:39:25.133";"2019-09-25";"05:39:25";"F";"3044";"483";"868";"85";"0.444";"15.9"
"2019-09-25 05:39:46.235";"2019-09-25";"05:39:46";"F";"3045";"467";"789";"120";"0.408";"20.6"
"2019-09-25 05:40:06.660";"2019-09-25";"05:40:06";"F";"3046";"507";"722";"198";"0.298";"24.8"
"2019-09-25 05:40:28.407";"2019-09-25";"05:40:28";"F";"3047";"516";"658";"295";"0.216";"26.8"
"2019-09-25 05:40:48.960";"2019-09-25";"05:40:48";"F";"3048";"517";"599";"475";"0.137";"27.3"
"2019-09-25 05:41:09.443";"2019-09-25";"05:41:09";"F";"3049";"500";"546";"700";"0.084";"24.7"
"2019-09-25 05:41:29.958";"2019-09-25";"05:41:29";"F";"3050";"477";"498";"1250";"0.042";"22.1"
"2019-09-25 05:42:07.719";"2019-09-25";"05:42:07";"FO";"3051";"214";"674";"0";"0.682";"0.0"
"2019-09-25 05:42:28.665";"2019-09-25";"05:42:28";"F";"3052";"328";"650";"60";"0.495";"12.5"
"2019-09-25 05:42:49.660";"2019-09-25";"05:42:49";"F";"3053";"309";"592";"85";"0.478";"17.1"
"2019-09-25 05:43:10.679";"2019-09-25";"05:43:10";"F";"3054";"293";"536";"120";"0.453";"22.8"
"2019-09-25 05:43:31.057";"2019-09-25";"05:43:31";"F";"3055";"307";"487";"198";"0.370";"30.8"
"2019-09-25 05:43:52.581";"2019-09-25";"05:43:52";"F";"3056";"309";"438";"295";"0.295";"36.6"
"2019-09-25 05:44:12.381";"2019-09-25";"05:44:12";"F";"3057";"309";"391";"475";"0.210";"41.9"
"2019-09-25 05:44:33.502";"2019-09-25";"05:44:33";"F";"3058";"298";"348";"700";"0.144";"42.3"
"2019-09-25 05:44:53.962";"2019-09-25";"05:44:53";"F";"3059";"283";"308";"1250";"0.081";"42.5"
"2019-09-25 05:45:45.293";"2019-09-25";"05:45:45";"FO";"3060";"162";"594";"0";"0.727";"0.0"
"2019-09-25 05:46:05.233";"2019-09-25";"05:46:05";"F";"3061";"341";"552";"60";"0.382";"9.6"
"2019-09-25 05:46:25.991";"2019-09-25";"05:46:25";"F";"3062";"326";"495";"85";"0.341";"12.2"
"2019-09-25 05:46:47.046";"2019-09-25";"05:46:47";"F";"3063";"307";"445";"120";"0.310";"15.6"
"2019-09-25 05:47:07.209";"2019-09-25";"05:47:07";"F";"3064";"320";"404";"198";"0.208";"17.3"
"2019-09-25 05:47:27.862";"2019-09-25";"05:47:27";"F";"3065";"315";"370";"295";"0.149";"18.5"
"2019-09-25 05:47:49.131";"2019-09-25";"05:47:49";"F";"3066";"308";"341";"475";"0.097";"19.4"
"2019-09-25 05:48:09.672";"2019-09-25";"05:48:09";"F";"3067";"295";"315";"700";"0.063";"18.5"
"2019-09-25 05:48:30.214";"2019-09-25";"05:48:30";"F";"3068";"281";"289";"1250";"0.028";"14.7"
"2019-09-25 05:49:57.430";"2019-09-25";"05:49:57";"FO";"3069";"153";"483";"0";"0.683";"0.0"
"2019-09-25 05:50:18.498";"2019-09-25";"05:50:18";"F";"3070";"269";"459";"60";"0.414";"10.4"
"2019-09-25 05:50:38.383";"2019-09-25";"05:50:38";"F";"3071";"247";"412";"85";"0.400";"14.3"
"2019-09-25 05:50:59.937";"2019-09-25";"05:50:59";"F";"3072";"230";"373";"120";"0.383";"19.3"
"2019-09-25 05:51:20.273";"2019-09-25";"05:51:20";"F";"3073";"240";"341";"198";"0.296";"24.6"
"2019-09-25 05:51:40.965";"2019-09-25";"05:51:40";"F";"3074";"240";"311";"295";"0.228";"28.2"
"2019-09-25 05:52:01.444";"2019-09-25";"05:52:01";"F";"3075";"240";"285";"475";"0.158";"31.5"
"2019-09-25 05:52:23.412";"2019-09-25";"05:52:23";"F";"3076";"235";"261";"700";"0.100";"29.4"
"2019-09-25 05:52:43.114";"2019-09-25";"05:52:43";"F";"3077";"224";"235";"1250";"0.047";"24.7"
"2019-09-25 05:53:28.073";"2019-09-25";"05:53:28";"FO";"3078";"221";"894";"0";"0.753";"0.0"
"2019-09-25 05:53:47.813";"2019-09-25";"05:53:47";"F";"3079";"478";"818";"60";"0.416";"10.5"
"2019-09-25 05:54:09.380";"2019-09-25";"05:54:09";"F";"3080";"450";"721";"85";"0.376";"13.4"
"2019-09-25 05:54:30.310";"2019-09-25";"05:54:30";"F";"3081";"420";"646";"120";"0.350";"17.6"
"2019-09-25 05:54:50.680";"2019-09-25";"05:54:50";"F";"3082";"443";"588";"198";"0.247";"20.5"
"2019-09-25 05:55:11.379";"2019-09-25";"05:55:11";"F";"3083";"443";"537";"295";"0.175";"21.7"
"2019-09-25 05:55:32.848";"2019-09-25";"05:55:32";"F";"3084";"439";"497";"475";"0.117";"23.3"
"2019-09-25 05:55:53.098";"2019-09-25";"05:55:53";"F";"3085";"427";"459";"700";"0.070";"20.6"
"2019-09-25 05:56:13.505";"2019-09-25";"05:56:13";"F";"3086";"410";"424";"1250";"0.033";"17.3"
"2019-09-25 05:57:02.661";"2019-09-25";"05:57:02";"FO";"3087";"199";"657";"0";"0.697";"0.0"
"2019-09-25 05:57:22.544";"2019-09-25";"05:57:22";"F";"3088";"352";"597";"60";"0.410";"10.3"
"2019-09-25 05:57:43.597";"2019-09-25";"05:57:43";"F";"3089";"321";"522";"85";"0.385";"13.7"
"2019-09-25 05:58:05.041";"2019-09-25";"05:58:05";"F";"3090";"289";"455";"120";"0.365";"18.4"
"2019-09-25 05:58:25.364";"2019-09-25";"05:58:25";"F";"3091";"292";"404";"198";"0.277";"23.0"
"2019-09-25 05:58:45.962";"2019-09-25";"05:58:45";"F";"3092";"283";"358";"295";"0.209";"25.9"
"2019-09-25 05:59:06.238";"2019-09-25";"05:59:06";"F";"3093";"274";"321";"475";"0.146";"29.1"
"2019-09-25 05:59:27.091";"2019-09-25";"05:59:27";"F";"3094";"260";"285";"700";"0.088";"25.9"
"2019-09-25 05:59:48.906";"2019-09-25";"05:59:48";"F";"3095";"245";"257";"1250";"0.047";"24.7"
