"2019-09-21";"06:49:22";"WinControl (rev 848) report file"
"Datetime";"Date";"Time";"Type";"No.";"1:F";"1:Fm'";"1:PAR";"1:Y (II)";"1:ETR"
"2019-09-21 04:59:06.550";"2019-09-21";"04:59:06";"F";"2031";"276";"290";"1250";"0.048";"25.2"
"2019-09-21 04:59:58.877";"2019-09-21";"04:59:58";"FO";"2032";"416";"1298";"0";"0.680";"0.0"
"2019-09-21 05:00:19.976";"2019-09-21";"05:00:19";"F";"2033";"864";"1178";"60";"0.267";"6.7"
"2019-09-21 05:00:39.952";"2019-09-21";"05:00:39";"F";"2034";"786";"1048";"85";"0.250";"8.9"
"2019-09-21 05:01:00.738";"2019-09-21";"05:01:00";"F";"2035";"754";"961";"120";"0.215";"10.8"
"2019-09-21 05:01:21.281";"2019-09-21";"05:01:21";"F";"2036";"751";"885";"198";"0.151";"12.6"
"2019-09-21 05:01:42.353";"2019-09-21";"05:01:42";"F";"2037";"738";"824";"295";"0.104";"12.9"
"2019-09-21 05:02:03.281";"2019-09-21";"05:02:03";"F";"2038";"721";"772";"475";"0.066";"13.2"
"2019-09-21 05:02:24.196";"2019-09-21";"05:02:24";"F";"2039";"698";"729";"700";"0.043";"12.6"
"2019-09-21 05:02:44.670";"2019-09-21";"05:02:44";"F";"2040";"671";"684";"1250";"0.019";"10.0"
"2019-09-21 05:03:47.493";"2019-09-21";"05:03:47";"FO";"2041";"179";"450";"0";"0.602";"0.0"
"2019-09-21 05:04:07.531";"2019-09-21";"05:04:07";"F";"2042";"207";"317";"60";"0.347";"8.7"
"2019-09-21 05:04:28.415";"2019-09-21";"05:04:28";"F";"2043";"152";"252";"85";"0.397";"14.2"
"2019-09-21 05:04:49.497";"2019-09-21";"05:04:49";"F";"2044";"143";"236";"120";"0.394";"19.9"
"2019-09-21 05:05:09.774";"2019-09-21";"05:05:09";"F";"2045";"142";"223";"198";"0.363";"30.2"
"2019-09-21 05:05:31.312";"2019-09-21";"05:05:31";"F";"2046";"143";"209";"295";"0.316";"39.2"
"2019-09-21 05:05:52.273";"2019-09-21";"05:05:52";"F";"2047";"145";"196";"475";"0.260";"51.9"
"2019-09-21 05:06:12.141";"2019-09-21";"05:06:12";"F";"2048";"148";"183";"700";"0.191";"56.2"
"2019-09-21 05:06:34.179";"2019-09-21";"05:06:34";"F";"2049";"149";"168";"1250";"0.113";"59.3"
"2019-09-21 05:08:06.317";"2019-09-21";"05:08:06";"FO";"2050";"186";"599";"0";"0.689";"0.0"
"2019-09-21 05:08:26.091";"2019-09-21";"05:08:26";"F";"2051";"326";"536";"60";"0.392";"9.9"
"2019-09-21 05:08:46.916";"2019-09-21";"05:08:46";"F";"2052";"279";"466";"85";"0.401";"14.3"
"2019-09-21 05:09:06.734";"2019-09-21";"05:09:06";"F";"2053";"262";"417";"120";"0.372";"18.7"
"2019-09-21 05:09:27.587";"2019-09-21";"05:09:27";"F";"2054";"269";"378";"198";"0.288";"24.0"
"2019-09-21 05:09:48.873";"2019-09-21";"05:09:48";"F";"2055";"268";"350";"295";"0.234";"29.0"
"2019-09-21 05:10:10.069";"2019-09-21";"05:10:10";"F";"2056";"273";"325";"475";"0.160";"31.9"
"2019-09-21 05:10:30.074";"2019-09-21";"05:10:30";"F";"2057";"269";"304";"700";"0.115";"33.8"
"2019-09-21 05:10:51.009";"2019-09-21";"05:10:51";"F";"2058";"267";"284";"1250";"0.060";"31.5"
"2019-09-21 05:11:32.198";"2019-09-21";"05:11:32";"FO";"2059";"225";"656";"0";"0.657";"0.0"
"2019-09-21 05:11:52.137";"2019-09-21";"05:11:52";"F";"2060";"324";"564";"60";"0.426";"10.7"
"2019-09-21 05:12:13.630";"2019-09-21";"05:12:13";"F";"2061";"273";"488";"85";"0.441";"15.7"
"2019-09-21 05:12:33.501";"2019-09-21";"05:12:33";"F";"2062";"263";"456";"120";"0.423";"21.3"
"2019-09-21 05:12:54.491";"2019-09-21";"05:12:54";"F";"2063";"276";"423";"198";"0.348";"28.9"
"2019-09-21 05:13:14.618";"2019-09-21";"05:13:14";"F";"2064";"290";"403";"295";"0.280";"34.7"
"2019-09-21 05:13:36.640";"2019-09-21";"05:13:36";"F";"2065";"306";"384";"475";"0.203";"40.5"
"2019-09-21 05:13:56.656";"2019-09-21";"05:13:56";"F";"2066";"306";"355";"700";"0.138";"40.6"
"2019-09-21 05:14:17.446";"2019-09-21";"05:14:17";"F";"2067";"298";"325";"1250";"0.083";"43.6"
"2019-09-21 05:15:07.663";"2019-09-21";"05:15:07";"FO";"2068";"351";"1190";"0";"0.705";"0.0"
"2019-09-21 05:15:27.042";"2019-09-21";"05:15:27";"F";"2069";"714";"1078";"60";"0.338";"8.5"
"2019-09-21 05:15:47.879";"2019-09-21";"05:15:47";"F";"2070";"659";"959";"85";"0.313";"11.2"
"2019-09-21 05:16:08.933";"2019-09-21";"05:16:08";"F";"2071";"642";"890";"120";"0.279";"14.1"
"2019-09-21 05:16:29.315";"2019-09-21";"05:16:29";"F";"2072";"655";"825";"198";"0.206";"17.1"
"2019-09-21 05:16:50.244";"2019-09-21";"05:16:50";"F";"2073";"660";"779";"295";"0.153";"19.0"
"2019-09-21 05:17:10.616";"2019-09-21";"05:17:10";"F";"2074";"659";"737";"475";"0.106";"21.1"
"2019-09-21 05:17:32.538";"2019-09-21";"05:17:32";"F";"2075";"657";"704";"700";"0.067";"19.7"
"2019-09-21 05:17:52.331";"2019-09-21";"05:17:52";"F";"2076";"643";"664";"1250";"0.032";"16.8"
"2019-09-21 05:19:52.996";"2019-09-21";"05:19:52";"FO";"2077";"196";"544";"0";"0.640";"0.0"
"2019-09-21 05:20:13.414";"2019-09-21";"05:20:13";"F";"2078";"316";"447";"60";"0.293";"7.4"
"2019-09-21 05:20:34.367";"2019-09-21";"05:20:34";"F";"2079";"248";"359";"85";"0.309";"11.0"
"2019-09-21 05:20:55.481";"2019-09-21";"05:20:55";"F";"2080";"216";"318";"120";"0.321";"16.2"
"2019-09-21 05:21:15.927";"2019-09-21";"05:21:15";"F";"2081";"212";"290";"198";"0.269";"22.4"
"2019-09-21 05:21:37.093";"2019-09-21";"05:21:37";"F";"2082";"209";"264";"295";"0.208";"25.8"
"2019-09-21 05:21:57.414";"2019-09-21";"05:21:57";"F";"2083";"212";"247";"475";"0.142";"28.3"
"2019-09-21 05:22:17.725";"2019-09-21";"05:22:17";"F";"2084";"210";"232";"700";"0.095";"27.9"
"2019-09-21 05:22:39.463";"2019-09-21";"05:22:39";"F";"2085";"206";"218";"1250";"0.055";"28.9"
"2019-09-21 05:23:26.226";"2019-09-21";"05:23:26";"FO";"2086";"454";"1560";"0";"0.709";"0.0"
"2019-09-21 05:23:46.186";"2019-09-21";"05:23:46";"F";"2087";"953";"1498";"60";"0.364";"9.2"
"2019-09-21 05:24:07.114";"2019-09-21";"05:24:07";"F";"2088";"916";"1331";"85";"0.312";"11.1"
"2019-09-21 05:24:27.933";"2019-09-21";"05:24:27";"F";"2089";"851";"1193";"120";"0.287";"14.5"
"2019-09-21 05:24:48.550";"2019-09-21";"05:24:48";"F";"2090";"869";"1087";"198";"0.201";"16.7"
"2019-09-21 05:25:09.208";"2019-09-21";"05:25:09";"F";"2091";"860";"999";"295";"0.139";"17.2"
"2019-09-21 05:25:30.144";"2019-09-21";"05:25:30";"F";"2092";"846";"925";"475";"0.085";"17.0"
"2019-09-21 05:25:50.904";"2019-09-21";"05:25:50";"F";"2093";"819";"864";"700";"0.052";"15.3"
"2019-09-21 05:26:12.663";"2019-09-21";"05:26:12";"F";"2094";"784";"802";"1250";"0.022";"11.6"
"2019-09-21 05:26:50.786";"2019-09-21";"05:26:50";"FO";"2095";"239";"639";"0";"0.626";"0.0"
"2019-09-21 05:27:10.856";"2019-09-21";"05:27:10";"F";"2096";"402";"568";"60";"0.292";"7.4"
"2019-09-21 05:27:31.927";"2019-09-21";"05:27:31";"F";"2097";"336";"458";"85";"0.266";"9.5"
"2019-09-21 05:27:52.758";"2019-09-21";"05:27:52";"F";"2098";"286";"389";"120";"0.265";"13.4"
"2019-09-21 05:28:13.178";"2019-09-21";"05:28:13";"F";"2099";"274";"341";"198";"0.196";"16.3"
"2019-09-21 05:28:34.277";"2019-09-21";"05:28:34";"F";"2100";"258";"305";"295";"0.154";"19.1"
"2019-09-21 05:28:54.412";"2019-09-21";"05:28:54";"F";"2101";"244";"272";"475";"0.103";"20.5"
"2019-09-21 05:29:15.883";"2019-09-21";"05:29:15";"F";"2102";"231";"246";"700";"0.061";"17.9"
"2019-09-21 05:29:36.864";"2019-09-21";"05:29:36";"F";"2103";"216";"223";"1250";"0.031";"16.3"
"2019-09-21 05:30:27.756";"2019-09-21";"05:30:27";"FO";"2104";"442";"1467";"0";"0.699";"0.0"
"2019-09-21 05:30:47.822";"2019-09-21";"05:30:47";"F";"2105";"968";"1386";"60";"0.302";"7.6"
"2019-09-21 05:31:07.662";"2019-09-21";"05:31:07";"F";"2106";"917";"1190";"85";"0.229";"8.2"
"2019-09-21 05:31:29.102";"2019-09-21";"05:31:29";"F";"2107";"804";"1038";"120";"0.225";"11.3"
"2019-09-21 05:31:49.727";"2019-09-21";"05:31:49";"F";"2108";"779";"924";"198";"0.157";"13.1"
"2019-09-21 05:32:10.933";"2019-09-21";"05:32:10";"F";"2109";"744";"837";"295";"0.111";"13.8"
"2019-09-21 05:32:31.800";"2019-09-21";"05:32:31";"F";"2110";"712";"765";"475";"0.069";"13.8"
"2019-09-21 05:32:51.584";"2019-09-21";"05:32:51";"F";"2111";"673";"701";"700";"0.040";"11.8"
"2019-09-21 05:33:12.743";"2019-09-21";"05:33:12";"F";"2112";"635";"645";"1250";"0.016";"8.4"
"2019-09-21 05:33:57.136";"2019-09-21";"05:33:57";"FO";"2113";"305";"866";"0";"0.648";"0.0"
"2019-09-21 05:34:17.073";"2019-09-21";"05:34:17";"F";"2114";"499";"786";"60";"0.365";"9.2"
"2019-09-21 05:34:38.626";"2019-09-21";"05:34:38";"F";"2115";"433";"638";"85";"0.321";"11.5"
"2019-09-21 05:34:59.622";"2019-09-21";"05:34:59";"F";"2116";"364";"538";"120";"0.323";"16.3"
"2019-09-21 05:35:20.237";"2019-09-21";"05:35:20";"F";"2117";"352";"470";"198";"0.251";"20.9"
"2019-09-21 05:35:41.164";"2019-09-21";"05:35:41";"F";"2118";"337";"416";"295";"0.190";"23.5"
"2019-09-21 05:36:01.382";"2019-09-21";"05:36:01";"F";"2119";"323";"372";"475";"0.132";"26.3"
"2019-09-21 05:36:21.758";"2019-09-21";"05:36:21";"F";"2120";"307";"336";"700";"0.086";"25.3"
"2019-09-21 05:36:43.313";"2019-09-21";"05:36:43";"F";"2121";"290";"303";"1250";"0.043";"22.6"
"2019-09-21 05:37:57.832";"2019-09-21";"05:37:57";"FO";"2122";"354";"1186";"0";"0.702";"0.0"
"2019-09-21 05:38:17.871";"2019-09-21";"05:38:17";"F";"2123";"683";"1074";"60";"0.364";"9.2"
"2019-09-21 05:38:39.426";"2019-09-21";"05:38:39";"F";"2124";"619";"915";"85";"0.323";"11.5"
"2019-09-21 05:38:59.199";"2019-09-21";"05:38:59";"F";"2125";"553";"807";"120";"0.315";"15.9"
"2019-09-21 05:39:19.848";"2019-09-21";"05:39:19";"F";"2126";"562";"732";"198";"0.232";"19.3"
"2019-09-21 05:39:40.609";"2019-09-21";"05:39:40";"F";"2127";"559";"671";"295";"0.167";"20.7"
"2019-09-21 05:40:01.694";"2019-09-21";"05:40:01";"F";"2128";"553";"619";"475";"0.107";"21.3"
"2019-09-21 05:40:21.963";"2019-09-21";"05:40:21";"F";"2129";"539";"578";"700";"0.067";"19.7"
"2019-09-21 05:40:42.418";"2019-09-21";"05:40:42";"F";"2130";"523";"541";"1250";"0.033";"17.3"
"2019-09-21 05:41:22.586";"2019-09-21";"05:41:22";"FO";"2131";"429";"1083";"0";"0.604";"0.0"
"2019-09-21 05:41:41.983";"2019-09-21";"05:41:41";"F";"2132";"641";"913";"60";"0.298";"7.5"
"2019-09-21 05:42:03.803";"2019-09-21";"05:42:03";"F";"2133";"523";"714";"85";"0.268";"9.6"
"2019-09-21 05:42:23.732";"2019-09-21";"05:42:23";"F";"2134";"437";"604";"120";"0.276";"13.9"
"2019-09-21 05:42:45.461";"2019-09-21";"05:42:45";"F";"2135";"415";"531";"198";"0.218";"18.1"
"2019-09-21 05:43:05.704";"2019-09-21";"05:43:05";"F";"2136";"396";"479";"295";"0.173";"21.4"
"2019-09-21 05:43:25.869";"2019-09-21";"05:43:25";"F";"2137";"383";"435";"475";"0.120";"23.9"
"2019-09-21 05:43:46.539";"2019-09-21";"05:43:46";"F";"2138";"367";"396";"700";"0.073";"21.5"
"2019-09-21 05:44:07.501";"2019-09-21";"05:44:07";"F";"2139";"352";"365";"1250";"0.036";"18.9"
"2019-09-21 05:44:57.990";"2019-09-21";"05:44:57";"FO";"2140";"370";"1225";"0";"0.698";"0.0"
"2019-09-21 05:45:17.838";"2019-09-21";"05:45:17";"F";"2141";"780";"1160";"60";"0.328";"8.3"
"2019-09-21 05:45:39.331";"2019-09-21";"05:45:39";"F";"2142";"762";"1035";"85";"0.264";"9.4"
"2019-09-21 05:45:59.059";"2019-09-21";"05:45:59";"F";"2143";"713";"936";"120";"0.238";"12.0"
"2019-09-21 05:46:20.160";"2019-09-21";"05:46:20";"F";"2144";"714";"863";"198";"0.173";"14.4"
"2019-09-21 05:46:41.639";"2019-09-21";"05:46:41";"F";"2145";"703";"801";"295";"0.122";"15.1"
"2019-09-21 05:47:02.266";"2019-09-21";"05:47:02";"F";"2146";"690";"747";"475";"0.076";"15.2"
"2019-09-21 05:47:23.231";"2019-09-21";"05:47:23";"F";"2147";"667";"700";"700";"0.047";"13.8"
"2019-09-21 05:47:43.152";"2019-09-21";"05:47:43";"F";"2148";"642";"657";"1250";"0.023";"12.1"
"2019-09-21 05:48:23.676";"2019-09-21";"05:48:23";"FO";"2149";"269";"804";"0";"0.665";"0.0"
"2019-09-21 05:48:45.184";"2019-09-21";"05:48:45";"F";"2150";"498";"742";"60";"0.329";"8.3"
"2019-09-21 05:49:04.988";"2019-09-21";"05:49:04";"F";"2151";"444";"625";"85";"0.290";"10.4"
"2019-09-21 05:49:26.049";"2019-09-21";"05:49:26";"F";"2152";"393";"542";"120";"0.275";"13.9"
"2019-09-21 05:49:46.864";"2019-09-21";"05:49:46";"F";"2153";"388";"484";"198";"0.198";"16.5"
"2019-09-21 05:50:07.222";"2019-09-21";"05:50:07";"F";"2154";"376";"437";"295";"0.140";"17.3"
"2019-09-21 05:50:27.646";"2019-09-21";"05:50:27";"F";"2155";"364";"400";"475";"0.090";"18.0"
"2019-09-21 05:50:48.078";"2019-09-21";"05:50:48";"F";"2156";"348";"370";"700";"0.059";"17.3"
"2019-09-21 05:51:09.647";"2019-09-21";"05:51:09";"F";"2157";"334";"342";"1250";"0.023";"12.1"
"2019-09-21 05:51:52.909";"2019-09-21";"05:51:52";"FO";"2158";"372";"1311";"0";"0.716";"0.0"
"2019-09-21 05:52:12.950";"2019-09-21";"05:52:12";"F";"2159";"853";"1230";"60";"0.307";"7.7"
"2019-09-21 05:52:34.541";"2019-09-21";"05:52:34";"F";"2160";"818";"1097";"85";"0.254";"9.1"
"2019-09-21 05:52:54.325";"2019-09-21";"05:52:54";"F";"2161";"769";"998";"120";"0.229";"11.5"
"2019-09-21 05:53:15.847";"2019-09-21";"05:53:15";"F";"2162";"783";"921";"198";"0.150";"12.5"
"2019-09-21 05:53:35.936";"2019-09-21";"05:53:35";"F";"2163";"768";"856";"295";"0.103";"12.8"
"2019-09-21 05:53:57.550";"2019-09-21";"05:53:57";"F";"2164";"753";"802";"475";"0.061";"12.2"
"2019-09-21 05:54:17.371";"2019-09-21";"05:54:17";"F";"2165";"726";"753";"700";"0.036";"10.6"
"2019-09-21 05:54:38.148";"2019-09-21";"05:54:38";"F";"2166";"694";"703";"1250";"0.013";"6.8"
"2019-09-21 05:59:37.422";"2019-09-21";"05:59:37";"FO";"2167";"379";"1241";"0";"0.695";"0.0"
"2019-09-21 05:59:57.729";"2019-09-21";"05:59:57";"F";"2168";"656";"1120";"60";"0.414";"10.4"
"2019-09-21 06:00:18.594";"2019-09-21";"06:00:18";"F";"2169";"563";"937";"85";"0.399";"14.2"
"2019-09-21 06:00:39.648";"2019-09-21";"06:00:39";"F";"2170";"522";"836";"120";"0.376";"19.0"
"2019-09-21 06:01:00.618";"2019-09-21";"06:01:00";"F";"2171";"545";"762";"198";"0.285";"23.7"
"2019-09-21 06:01:21.716";"2019-09-21";"06:01:21";"F";"2172";"547";"703";"295";"0.222";"27.5"
"2019-09-21 06:01:41.798";"2019-09-21";"06:01:41";"F";"2173";"553";"656";"475";"0.157";"31.3"
"2019-09-21 06:02:02.694";"2019-09-21";"06:02:02";"F";"2174";"552";"613";"700";"0.100";"29.4"
"2019-09-21 06:02:24.043";"2019-09-21";"06:02:24";"F";"2175";"545";"576";"1250";"0.054";"28.4"
"2019-09-21 06:03:15.672";"2019-09-21";"06:03:15";"FO";"2176";"272";"649";"0";"0.581";"0.0"
"2019-09-21 06:03:35.772";"2019-09-21";"06:03:35";"F";"2177";"337";"491";"60";"0.314";"7.9"
"2019-09-21 06:03:56.780";"2019-09-21";"06:03:56";"F";"2178";"251";"367";"85";"0.316";"11.3"
"2019-09-21 06:04:17.552";"2019-09-21";"06:04:17";"F";"2179";"216";"312";"120";"0.308";"15.5"
"2019-09-21 06:04:38.061";"2019-09-21";"06:04:38";"F";"2180";"202";"274";"198";"0.263";"21.9"
"2019-09-21 06:04:59.350";"2019-09-21";"06:04:59";"F";"2181";"190";"245";"295";"0.224";"27.8"
"2019-09-21 06:05:19.403";"2019-09-21";"06:05:19";"F";"2182";"183";"221";"475";"0.172";"34.3"
"2019-09-21 06:05:40.147";"2019-09-21";"06:05:40";"F";"2183";"175";"198";"700";"0.116";"34.1"
"2019-09-21 06:06:01.466";"2019-09-21";"06:06:01";"F";"2184";"167";"181";"1250";"0.077";"40.4"
"2019-09-21 06:07:40.581";"2019-09-21";"06:07:40";"FO";"2185";"351";"1153";"0";"0.696";"0.0"
"2019-09-21 06:08:01.222";"2019-09-21";"06:08:01";"F";"2186";"658";"1148";"60";"0.427";"10.8"
"2019-09-21 06:08:22.287";"2019-09-21";"06:08:22";"F";"2187";"587";"1003";"85";"0.415";"14.8"
"2019-09-21 06:08:43.905";"2019-09-21";"06:08:43";"F";"2188";"529";"883";"120";"0.401";"20.2"
"2019-09-21 06:09:03.637";"2019-09-21";"06:09:03";"F";"2189";"550";"789";"198";"0.303";"25.2"
"2019-09-21 06:09:24.236";"2019-09-21";"06:09:24";"F";"2190";"545";"709";"295";"0.231";"28.6"
"2019-09-21 06:09:45.274";"2019-09-21";"06:09:45";"F";"2191";"566";"664";"475";"0.148";"29.5"
"2019-09-21 06:10:06.519";"2019-09-21";"06:10:06";"F";"2192";"539";"601";"700";"0.103";"30.3"
"2019-09-21 06:10:26.711";"2019-09-21";"06:10:26";"F";"2193";"545";"576";"1250";"0.054";"28.4"
"2019-09-21 06:11:42.339";"2019-09-21";"06:11:42";"FO";"2194";"239";"666";"0";"0.641";"0.0"
"2019-09-21 06:12:02.456";"2019-09-21";"06:12:02";"F";"2195";"361";"566";"60";"0.362";"9.1"
"2019-09-21 06:12:23.401";"2019-09-21";"06:12:23";"F";"2196";"282";"444";"85";"0.365";"13.0"
"2019-09-21 06:12:44.224";"2019-09-21";"06:12:44";"F";"2197";"242";"377";"120";"0.358";"18.0"
"2019-09-21 06:13:04.841";"2019-09-21";"06:13:04";"F";"2198";"235";"328";"198";"0.284";"23.6"
"2019-09-21 06:13:25.815";"2019-09-21";"06:13:25";"F";"2199";"226";"290";"295";"0.221";"27.4"
"2019-09-21 06:13:46.715";"2019-09-21";"06:13:46";"F";"2200";"220";"262";"475";"0.160";"31.9"
"2019-09-21 06:14:07.815";"2019-09-21";"06:14:07";"F";"2201";"212";"238";"700";"0.109";"32.0"
"2019-09-21 06:14:28.092";"2019-09-21";"06:14:28";"F";"2202";"204";"218";"1250";"0.064";"33.6"
"2019-09-21 06:15:45.794";"2019-09-21";"06:15:45";"FO";"2203";"463";"1629";"0";"0.716";"0.0"
"2019-09-21 06:16:06.101";"2019-09-21";"06:16:06";"F";"2204";"849";"1490";"60";"0.430";"10.8"
"2019-09-21 06:16:26.974";"2019-09-21";"06:16:26";"F";"2205";"790";"1309";"85";"0.396";"14.1"
"2019-09-21 06:16:47.943";"2019-09-21";"06:16:47";"F";"2206";"761";"1191";"120";"0.361";"18.2"
"2019-09-21 06:17:09.603";"2019-09-21";"06:17:09";"F";"2207";"800";"1095";"198";"0.269";"22.4"
"2019-09-21 06:17:29.941";"2019-09-21";"06:17:29";"F";"2208";"819";"1026";"295";"0.202";"25.0"
"2019-09-21 06:17:50.056";"2019-09-21";"06:17:50";"F";"2209";"834";"967";"475";"0.138";"27.5"
"2019-09-21 06:18:11.689";"2019-09-21";"06:18:11";"F";"2210";"838";"917";"700";"0.086";"25.3"
"2019-09-21 06:18:31.679";"2019-09-21";"06:18:31";"F";"2211";"832";"869";"1250";"0.043";"22.6"
"2019-09-21 06:19:21.370";"2019-09-21";"06:19:21";"FO";"2212";"225";"575";"0";"0.609";"0.0"
"2019-09-21 06:19:41.617";"2019-09-21";"06:19:41";"F";"2213";"277";"439";"60";"0.369";"9.3"
"2019-09-21 06:20:02.167";"2019-09-21";"06:20:02";"F";"2214";"213";"337";"85";"0.368";"13.1"
"2019-09-21 06:20:23.145";"2019-09-21";"06:20:23";"F";"2215";"183";"286";"120";"0.360";"18.1"
"2019-09-21 06:20:43.721";"2019-09-21";"06:20:43";"F";"2216";"175";"248";"198";"0.294";"24.4"
"2019-09-21 06:21:04.534";"2019-09-21";"06:21:04";"F";"2217";"164";"220";"295";"0.255";"31.6"
"2019-09-21 06:21:25.498";"2019-09-21";"06:21:25";"F";"2218";"159";"195";"475";"0.185";"36.9"
"2019-09-21 06:21:46.619";"2019-09-21";"06:21:46";"F";"2219";"151";"175";"700";"0.137";"40.3"
"2019-09-21 06:22:07.620";"2019-09-21";"06:22:07";"F";"2220";"144";"159";"1250";"0.094";"49.4"
"2019-09-21 06:23:27.346";"2019-09-21";"06:23:27";"FO";"2221";"524";"1707";"0";"0.693";"0.0"
"2019-09-21 06:23:48.185";"2019-09-21";"06:23:48";"F";"2222";"931";"1507";"60";"0.382";"9.6"
"2019-09-21 06:24:09.186";"2019-09-21";"06:24:09";"F";"2223";"807";"1255";"85";"0.357";"12.7"
"2019-09-21 06:24:30.146";"2019-09-21";"06:24:30";"F";"2224";"725";"1101";"120";"0.342";"17.2"
"2019-09-21 06:24:49.997";"2019-09-21";"06:24:49";"F";"2225";"738";"989";"198";"0.254";"21.1"
"2019-09-21 06:25:11.912";"2019-09-21";"06:25:11";"F";"2226";"732";"905";"295";"0.191";"23.7"
"2019-09-21 06:25:31.452";"2019-09-21";"06:25:31";"F";"2227";"730";"839";"475";"0.130";"25.9"
"2019-09-21 06:25:53.380";"2019-09-21";"06:25:53";"F";"2228";"720";"785";"700";"0.083";"24.4"
"2019-09-21 06:26:13.114";"2019-09-21";"06:26:13";"F";"2229";"704";"734";"1250";"0.041";"21.5"
"2019-09-21 06:27:37.064";"2019-09-21";"06:27:37";"FO";"2230";"240";"595";"0";"0.597";"0.0"
