"2019-09-23";"06:54:45";"WinControl (rev 848) report file"
"Datetime";"Date";"Time";"Type";"No.";"1:F";"1:Fm'";"1:PAR";"1:Y (II)";"1:ETR"
"";"";"";"D";"";"Device Nr: #1, Diving-PAM ";""
"2019-09-23 06:23:38.781";"2019-09-23";"06:23:38";"F";"2663";"646";"681";"1250";"0.051";"26.8"
"2019-09-23 06:24:45.200";"2019-09-23";"06:24:45";"FO";"2664";"253";"809";"0";"0.687";"0.0"
"2019-09-23 06:25:05.952";"2019-09-23";"06:25:05";"F";"2665";"409";"818";"60";"0.500";"12.6"
"2019-09-23 06:25:25.835";"2019-09-23";"06:25:25";"F";"2666";"406";"797";"85";"0.491";"17.5"
"2019-09-23 06:25:46.875";"2019-09-23";"06:25:46";"F";"2667";"428";"767";"120";"0.442";"22.3"
"2019-09-23 06:26:07.232";"2019-09-23";"06:26:07";"F";"2668";"472";"720";"198";"0.344";"28.6"
"2019-09-23 06:26:28.719";"2019-09-23";"06:26:28";"F";"2669";"488";"664";"295";"0.265";"32.8"
"2019-09-23 06:26:49.032";"2019-09-23";"06:26:49";"F";"2670";"499";"610";"475";"0.182";"36.3"
"2019-09-23 06:27:10.668";"2019-09-23";"06:27:10";"F";"2671";"492";"559";"700";"0.120";"35.3"
"2019-09-23 06:27:31.168";"2019-09-23";"06:27:31";"F";"2672";"475";"506";"1250";"0.061";"32.0"
"2019-09-23 06:28:24.761";"2019-09-23";"06:28:24";"FO";"2673";"409";"1298";"0";"0.685";"0.0"
"2019-09-23 06:28:43.668";"2019-09-23";"06:28:43";"F";"2674";"632";"1308";"60";"0.517";"13.0"
"2019-09-23 06:29:04.705";"2019-09-23";"06:29:04";"F";"2675";"614";"1275";"85";"0.518";"18.5"
"2019-09-23 06:29:25.637";"2019-09-23";"06:29:25";"F";"2676";"650";"1228";"120";"0.471";"23.7"
"2019-09-23 06:29:46.615";"2019-09-23";"06:29:46";"F";"2677";"707";"1147";"198";"0.384";"31.9"
"2019-09-23 06:30:07.059";"2019-09-23";"06:30:07";"F";"2678";"727";"1048";"295";"0.306";"37.9"
"2019-09-23 06:30:28.404";"2019-09-23";"06:30:28";"F";"2679";"740";"944";"475";"0.216";"43.1"
"2019-09-23 06:30:49.056";"2019-09-23";"06:30:49";"F";"2680";"728";"848";"700";"0.142";"41.7"
"2019-09-23 06:31:10.359";"2019-09-23";"06:31:10";"F";"2681";"703";"759";"1250";"0.074";"38.9"
"2019-09-23 06:32:13.727";"2019-09-23";"06:32:13";"FO";"2682";"282";"951";"0";"0.703";"0.0"
"2019-09-23 06:32:34.800";"2019-09-23";"06:32:34";"F";"2683";"409";"944";"60";"0.567";"14.3"
"2019-09-23 06:32:56.262";"2019-09-23";"06:32:56";"F";"2684";"408";"914";"85";"0.554";"19.8"
"2019-09-23 06:33:17.200";"2019-09-23";"06:33:17";"F";"2685";"431";"872";"120";"0.506";"25.5"
"2019-09-23 06:33:37.487";"2019-09-23";"06:33:37";"F";"2686";"476";"812";"198";"0.414";"34.4"
"2019-09-23 06:33:58.090";"2019-09-23";"06:33:58";"F";"2687";"495";"736";"295";"0.327";"40.5"
"2019-09-23 06:34:19.453";"2019-09-23";"06:34:19";"F";"2688";"506";"659";"475";"0.232";"46.3"
"2019-09-23 06:34:39.844";"2019-09-23";"06:34:39";"F";"2689";"498";"587";"700";"0.152";"44.7"
"2019-09-23 06:35:00.240";"2019-09-23";"06:35:00";"F";"2690";"479";"522";"1250";"0.082";"43.1"
"2019-09-23 06:36:14.388";"2019-09-23";"06:36:14";"FO";"2691";"397";"1342";"0";"0.704";"0.0"
"2019-09-23 06:36:34.152";"2019-09-23";"06:36:34";"F";"2692";"666";"1346";"60";"0.505";"12.7"
"2019-09-23 06:36:55.118";"2019-09-23";"06:36:55";"F";"2693";"643";"1303";"85";"0.507";"18.1"
"2019-09-23 06:37:16.621";"2019-09-23";"06:37:16";"F";"2694";"679";"1242";"120";"0.453";"22.8"
"2019-09-23 06:37:36.812";"2019-09-23";"06:37:36";"F";"2695";"756";"1158";"198";"0.347";"28.9"
"2019-09-23 06:37:57.168";"2019-09-23";"06:37:57";"F";"2696";"788";"1061";"295";"0.257";"31.8"
"2019-09-23 06:38:18.873";"2019-09-23";"06:38:18";"F";"2697";"803";"963";"475";"0.166";"33.1"
"2019-09-23 06:38:39.878";"2019-09-23";"06:38:39";"F";"2698";"785";"870";"700";"0.098";"28.8"
"2019-09-23 06:39:00.327";"2019-09-23";"06:39:00";"F";"2699";"742";"780";"1250";"0.049";"25.7"
"2019-09-23 06:39:44.777";"2019-09-23";"06:39:44";"FO";"2700";"297";"805";"0";"0.631";"0.0"
"2019-09-23 06:40:04.606";"2019-09-23";"06:40:04";"F";"2701";"413";"792";"60";"0.479";"12.1"
"2019-09-23 06:40:25.701";"2019-09-23";"06:40:25";"F";"2702";"381";"740";"85";"0.485";"17.3"
"2019-09-23 06:40:46.502";"2019-09-23";"06:40:46";"F";"2703";"375";"694";"120";"0.460";"23.2"
"2019-09-23 06:41:06.856";"2019-09-23";"06:41:06";"F";"2704";"390";"635";"198";"0.386";"32.1"
"2019-09-23 06:41:27.414";"2019-09-23";"06:41:27";"F";"2705";"386";"565";"295";"0.317";"39.3"
"2019-09-23 06:41:48.968";"2019-09-23";"06:41:48";"F";"2706";"376";"491";"475";"0.234";"46.7"
"2019-09-23 06:42:10.075";"2019-09-23";"06:42:10";"F";"2707";"355";"422";"700";"0.159";"46.7"
"2019-09-23 06:42:30.356";"2019-09-23";"06:42:30";"F";"2708";"331";"364";"1250";"0.091";"47.8"
"2019-09-23 06:43:23.515";"2019-09-23";"06:43:23";"FO";"2709";"355";"1179";"0";"0.699";"0.0"
"2019-09-23 06:43:43.408";"2019-09-23";"06:43:43";"F";"2710";"638";"1201";"60";"0.469";"11.8"
"2019-09-23 06:44:04.137";"2019-09-23";"06:44:04";"F";"2711";"658";"1199";"85";"0.451";"16.1"
"2019-09-23 06:44:25.122";"2019-09-23";"06:44:25";"F";"2712";"725";"1201";"120";"0.396";"20.0"
"2019-09-23 06:44:45.399";"2019-09-23";"06:44:45";"F";"2713";"847";"1177";"198";"0.280";"23.3"
"2019-09-23 06:45:05.925";"2019-09-23";"06:45:05";"F";"2714";"914";"1139";"295";"0.198";"24.5"
"2019-09-23 06:45:27.278";"2019-09-23";"06:45:27";"F";"2715";"956";"1089";"475";"0.122";"24.3"
"2019-09-23 06:45:48.438";"2019-09-23";"06:45:48";"F";"2716";"956";"1031";"700";"0.073";"21.5"
"2019-09-23 06:46:08.122";"2019-09-23";"06:46:08";"F";"2717";"929";"958";"1250";"0.030";"15.8"
"2019-09-23 06:46:51.233";"2019-09-23";"06:46:51";"FO";"2718";"312";"937";"0";"0.667";"0.0"
"2019-09-23 06:47:12.265";"2019-09-23";"06:47:12";"F";"2719";"457";"937";"60";"0.512";"12.9"
"2019-09-23 06:47:33.169";"2019-09-23";"06:47:33";"F";"2720";"445";"901";"85";"0.506";"18.1"
"2019-09-23 06:47:52.929";"2019-09-23";"06:47:52";"F";"2721";"452";"856";"120";"0.472";"23.8"
"2019-09-23 06:48:14.436";"2019-09-23";"06:48:14";"F";"2722";"490";"794";"198";"0.383";"31.9"
"2019-09-23 06:48:34.930";"2019-09-23";"06:48:34";"F";"2723";"502";"719";"295";"0.302";"37.4"
"2019-09-23 06:48:55.526";"2019-09-23";"06:48:55";"F";"2724";"507";"642";"475";"0.210";"41.9"
"2019-09-23 06:49:16.518";"2019-09-23";"06:49:16";"F";"2725";"491";"569";"700";"0.137";"40.3"
"2019-09-23 06:49:37.538";"2019-09-23";"06:49:37";"F";"2726";"467";"504";"1250";"0.073";"38.3"
