SpectraSuite Data File
++++++++++++++++++++++++++++++++++++
Date: Wed Sep 18 03:39:06 EST 2019
User: sgrac
Dark Spectrum Present: Yes
Reference Spectrum Present: Yes
Number of Sampled Component Spectra: 1
Spectrometers: USB4E01596
Integration Time (usec): 100000 (USB4E01596)
Spectra Averaged: 3 (USB4E01596)
Boxcar Smoothing: 0 (USB4E01596)
Correct for Electrical Dark: No (USB4E01596)
Strobe/Lamp Enabled: Yes (USB4E01596)
Correct for Detector Non-linearity: No (USB4E01596)
Correct for Stray Light: No (USB4E01596)
Number of Pixels in Processed Spectrum: 3648
>>>>>Begin Processed Spectral Data<<<<<
178.44	-96.774
178.66	-96.774
178.87	-96.774
179.09	-110.000
179.30	241.304
179.52	613.158
179.74	-1494.444
179.95	-1500.000
180.17	562.791
180.38	-473.333
180.60	264.286
180.82	1418.750
181.03	358.140
181.25	-1628.571
181.46	-517.500
181.68	-474.419
181.89	508.163
182.11	492.500
182.33	466.667
182.54	496.491
182.76	1165.217
182.97	1871.429
183.19	239.130
183.40	239.773
183.62	392.308
183.84	277.419
184.05	857.576
184.27	355.738
184.48	2987.500
184.70	686.111
184.91	517.391
185.13	-778.125
185.34	-351.667
185.56	-530.303
185.78	1461.111
185.99	386.885
186.21	451.220
186.42	-1740.000
186.64	250.000
186.85	1325.000
187.07	409.524
187.28	590.476
187.50	-1017.647
187.72	444.000
187.93	408.434
188.15	454.412
188.36	-1582.353
188.58	320.779
188.79	-12600.000
189.01	131.973
189.22	368.831
189.44	729.167
189.65	310.112
189.87	313.158
190.09	272.340
190.30	843.333
190.52	1375.000
190.73	316.867
190.95	936.364
191.16	370.149
191.38	-23400.000
191.59	606.522
191.81	352.857
192.02	-551.282
192.24	496.774
192.45	328.889
192.67	354.545
192.88	298.438
193.10	497.727
193.31	383.929
193.53	358.065
193.74	724.242
193.96	393.220
194.18	-717.391
194.39	543.137
194.61	934.483
194.82	996.154
195.04	431.111
195.25	518.033
195.47	-4250.000
195.68	352.113
195.90	271.429
196.11	470.833
196.33	1611.765
196.54	567.442
196.76	-856.000
196.97	269.000
197.19	1010.000
197.40	249.624
197.62	-493.939
197.83	425.000
198.05	208.054
198.26	-836.000
198.48	522.222
198.69	257.798
198.91	275.362
199.12	-1625.000
199.34	760.000
199.55	20400.000
199.77	282.895
199.98	4566.667
200.20	605.882
200.41	369.014
200.63	444.444
200.84	1223.810
201.06	548.387
201.27	277.778
201.49	350.000
201.70	432.787
201.91	620.455
202.13	1355.000
202.34	-537.143
202.56	443.333
202.77	-195.349
202.99	360.976
203.20	576.596
203.42	351.429
203.63	199.083
203.85	-686.207
204.06	613.636
204.28	1126.667
204.49	372.093
204.71	238.655
204.92	930.769
205.14	1063.158
