SpectraSuite Data File
++++++++++++++++++++++++++++++++++++
Date: Wed Sep 25 02:59:13 EST 2019
User: sgrac
Dark Spectrum Present: Yes
Reference Spectrum Present: Yes
Number of Sampled Component Spectra: 1
Spectrometers: USB4E01596
Integration Time (usec): 100000 (USB4E01596)
Spectra Averaged: 3 (USB4E01596)
Boxcar Smoothing: 0 (USB4E01596)
Correct for Electrical Dark: No (USB4E01596)
Strobe/Lamp Enabled: Yes (USB4E01596)
Correct for Detector Non-linearity: No (USB4E01596)
Correct for Stray Light: No (USB4E01596)
Number of Pixels in Processed Spectrum: 3648
>>>>>Begin Processed Spectral Data<<<<<
178.44	-273.077
178.66	-273.077
178.87	-273.077
179.09	-346.875
179.30	422.581
179.52	556.522
179.74	-407.895
179.95	-201.852
180.17	244.898
180.38	-475.000
180.60	-973.333
180.82	-1844.444
181.03	506.977
181.25	-1641.667
181.46	-226.389
181.68	262.821
181.89	-596.774
182.11	3366.667
182.33	290.385
182.54	-6350.000
182.76	392.157
182.97	460.526
183.19	583.333
183.40	330.435
183.62	510.000
183.84	239.286
184.05	438.462
184.27	-1027.273
184.48	11900.000
184.70	729.630
184.91	390.566
185.13	971.429
185.34	361.017
185.56	232.184
185.78	200.000
185.99	350.000
186.21	202.410
186.42	885.714
186.64	-877.778
186.85	375.610
187.07	-616.000
187.28	220.833
187.50	-265.116
187.72	552.381
187.93	502.703
188.15	942.857
188.36	397.917
188.58	278.333
188.79	460.938
189.01	252.459
189.22	231.183
189.44	218.868
189.65	-339.024
189.87	700.000
190.09	201.923
190.30	210.185
190.52	-255.172
190.73	168.675
190.95	-1271.429
191.16	286.957
191.38	248.077
191.59	212.346
191.81	872.222
192.02	-1533.333
192.24	-1618.182
192.45	148.387
192.67	-3980.000
192.88	154.651
193.10	214.706
193.31	157.377
193.53	-79.032
193.74	409.091
193.96	-2316.667
194.18	1128.571
194.39	355.932
194.61	533.333
194.82	163.636
195.04	169.298
195.25	340.000
195.47	-13900.000
195.68	210.769
195.90	190.000
196.11	690.476
196.33	-165.476
196.54	514.286
196.76	225.806
196.97	132.099
197.19	148.872
197.40	-246.667
197.62	268.750
197.83	788.235
198.05	181.250
198.26	297.917
198.48	1035.294
198.69	-279.487
198.91	232.812
199.12	-8500.000
199.34	468.293
199.55	755.000
199.77	309.524
199.98	342.857
200.20	284.524
200.41	147.727
200.63	241.463
200.84	335.556
201.06	142.405
201.27	-201.754
201.49	-800.000
201.70	296.104
201.91	-2928.571
202.13	-487.500
202.34	-439.394
202.56	689.474
202.77	410.526
202.99	414.894
203.20	215.054
203.42	263.158
203.63	295.775
203.85	-926.667
204.06	590.909
204.28	-2340.000
204.49	713.333
204.71	177.419
204.92	314.706
205.14	1281.250
205.35	337.500
205.56	1114.286
205.78	320.000
205.99	169.512
206.21	384.615
206.42	211.864
206.64	209.375
206.85	237.209
207.07	-407.895
207.28	215.942
207.50	464.865
207.71	562.500
207.93	170.707
208.14	334.000
208.35	459.091
208.57	1020.000
208.78	916.000
209.00	389.362
209.21	288.889
209.43	218.447
209.64	-1300.000
209.86	428.205
210.07	-666.667
210.28	254.348
210.50	610.526
210.71	140.714
210.93	200.000
211.14	253.636
211.36	-1040.000
211.57	269.444
211.78	270.000
212.00	329.787
212.21	491.892
212.43	10300.000
212.64	508.824
212.86	295.833
213.07	442.424
213.29	-1353.333
213.50	529.032
213.71	912.000
213.93	677.778
214.14	180.000
214.36	113.924
214.57	301.639
214.78	358.824
215.00	294.118
215.21	1130.769
215.43	184.848
215.64	467.442
215.86	384.848
216.07	286.667
216.28	421.739
216.50	173.148
216.71	270.690
216.93	447.368
217.14	194.595
217.35	411.538
217.57	104.839
217.78	389.474
218.00	224.419
218.21	510.000
218.42	2766.667
218.64	144.538
218.85	540.000
219.07	340.984
219.28	198.246
219.49	372.727
219.71	170.270
219.92	865.000
220.14	743.750
220.35	251.515
220.56	147.742
220.78	3400.000
220.99	236.585
221.21	135.593
221.42	209.756
221.63	243.333
221.85	280.435
222.06	108.547
222.28	226.316
222.49	315.000
222.70	173.394
222.92	271.910
223.13	219.318
223.34	148.031
223.56	201.449
223.77	230.159
223.99	603.846
224.20	125.175
224.41	161.475
224.63	113.934
224.84	156.338
225.05	214.286
225.27	279.221
225.48	120.755
225.69	91.071
225.91	409.615
226.12	133.582
226.34	99.310
226.55	94.783
226.76	102.286
226.98	85.169
227.19	54.023
227.40	64.414
227.62	73.684
227.83	51.601
228.04	69.966
228.26	55.138
228.47	38.875
228.69	24.561
228.90	28.825
229.11	15.534
229.33	26.128
229.54	16.874
229.75	19.654
229.97	25.254
230.18	24.359
230.39	10.202
230.61	20.985
230.82	15.070
231.03	16.687
231.25	25.789
231.46	8.627
231.67	28.137
231.89	16.407
232.10	16.733
232.31	18.227
232.53	23.589
232.74	36.246
232.95	31.423
233.17	28.932
233.38	34.586
233.59	37.639
233.81	22.091
234.02	35.603
234.23	27.953
234.45	23.543
234.66	24.277
234.87	26.850
235.09	26.935
235.30	36.620
235.51	31.171
235.73	16.145
235.94	22.914
236.15	21.277
236.36	13.277
236.58	17.479
236.79	25.312
237.00	28.906
237.22	27.644
237.43	19.327
237.64	23.220
237.86	29.205
238.07	21.992
238.28	30.856
238.50	25.736
238.71	25.000
238.92	26.667
239.13	31.211
239.35	35.910
239.56	17.689
239.77	33.504
239.99	17.474
240.20	22.594
240.41	17.528
240.63	16.933
240.84	31.114
241.05	17.771
241.26	17.641
241.48	17.818
241.69	10.501
241.90	8.222
242.12	10.914
242.33	11.295
242.54	4.795
242.75	10.393
242.97	10.703
243.18	6.212
243.39	7.719
243.61	9.324
243.82	12.864
244.03	7.543
244.24	7.346
244.46	8.698
244.67	10.154
244.88	10.292
245.09	8.836
245.31	12.353
245.52	8.900
245.73	11.105
245.95	18.603
246.16	9.323
246.37	11.390
246.58	11.408
246.80	10.543
247.01	5.306
247.22	5.673
247.43	6.586
247.65	7.419
247.86	5.896
248.07	5.625
248.28	5.315
248.50	5.655
248.71	3.831
248.92	4.363
249.13	4.920
249.35	4.696
249.56	6.523
249.77	5.621
249.98	6.566
250.20	7.062
250.41	4.477
250.62	7.974
250.83	9.867
251.05	9.027
251.26	9.662
251.47	11.696
251.68	10.893
251.90	8.405
252.11	13.337
252.32	10.299
252.53	12.816
252.75	9.214
252.96	5.241
253.17	11.805
253.38	9.071
253.59	7.037
253.81	8.429
254.02	6.543
254.23	9.693
254.44	8.311
254.66	10.923
254.87	14.673
255.08	3.676
255.29	10.197
255.50	15.265
255.72	9.850
255.93	7.181
256.14	11.260
256.35	10.401
256.57	13.115
256.78	10.097
256.99	16.296
257.20	13.309
257.41	9.748
257.63	11.890
257.84	9.182
258.05	16.265
258.26	7.207
258.47	10.481
258.69	6.490
258.90	8.532
259.11	11.383
259.32	8.035
259.53	6.707
259.75	6.304
259.96	5.206
260.17	3.284
260.38	5.738
260.59	3.465
260.81	3.520
261.02	5.417
261.23	4.616
261.44	6.354
261.65	5.797
261.87	2.272
262.08	3.484
262.29	6.959
262.50	3.695
262.71	3.946
262.92	5.136
263.14	5.732
263.35	4.653
263.56	6.499
263.77	7.167
263.98	5.936
264.20	4.990
264.41	6.292
264.62	7.702
264.83	8.513
265.04	9.124
265.25	6.941
265.47	10.886
265.68	7.032
265.89	7.040
266.10	9.250
266.31	6.345
266.52	9.229
266.74	8.651
266.95	8.070
267.16	5.560
267.37	9.104
267.58	4.151
267.79	7.669
268.01	5.359
268.22	4.588
268.43	7.999
268.64	5.794
268.85	4.203
269.06	5.211
269.27	8.022
269.49	5.894
269.70	5.255
269.91	4.804
270.12	6.351
270.33	5.520
270.54	4.686
270.75	4.150
270.97	4.919
271.18	4.472
271.39	5.149
271.60	8.479
271.81	2.604
272.02	4.602
272.23	6.838
272.45	6.897
272.66	4.707
272.87	3.919
273.08	4.590
273.29	5.251
273.50	4.045
273.71	4.029
273.92	4.763
274.14	4.654
274.35	4.985
274.56	4.445
274.77	4.936
274.98	4.733
275.19	4.807
275.40	4.424
275.61	4.691
275.83	7.235
276.04	5.438
276.25	5.921
276.46	6.546
276.67	7.561
276.88	4.741
277.09	5.395
277.30	5.211
277.51	6.065
277.73	6.724
277.94	4.137
278.15	6.315
278.36	7.574
278.57	7.591
278.78	3.875
278.99	5.331
279.20	7.002
279.41	8.072
279.62	5.805
279.84	5.783
280.05	6.283
280.26	3.369
280.47	5.566
280.68	5.789
280.89	5.172
281.10	4.857
281.31	5.220
281.52	5.766
281.73	3.717
281.94	4.034
282.16	5.936
282.37	3.359
282.58	3.315
282.79	5.990
283.00	5.947
283.21	4.331
283.42	4.589
283.63	3.926
283.84	4.622
284.05	1.339
284.26	4.940
284.47	3.467
284.68	5.313
284.89	4.870
285.11	4.620
285.32	4.129
285.53	3.799
285.74	5.244
285.95	5.013
286.16	3.881
286.37	4.916
286.58	4.905
286.79	2.496
287.00	3.427
287.21	5.353
287.42	4.068
287.63	3.126
287.84	3.459
288.05	3.768
288.26	4.356
288.48	4.017
288.69	5.403
288.90	4.424
289.11	3.549
289.32	3.993
289.53	2.964
289.74	2.811
289.95	3.269
290.16	3.124
290.37	3.700
290.58	4.690
290.79	4.815
291.00	4.623
291.21	2.849
291.42	4.975
291.63	2.038
291.84	3.260
292.05	4.358
292.26	3.969
292.47	4.470
292.68	4.226
292.89	4.854
293.10	4.407
293.31	4.355
293.52	4.758
293.73	3.656
293.94	6.170
294.15	2.887
294.36	5.032
294.57	4.241
294.79	3.819
295.00	2.744
295.21	5.209
295.42	4.621
295.63	4.525
295.84	3.638
296.05	3.756
296.26	3.254
296.47	2.265
296.68	4.318
296.89	4.516
297.10	3.577
297.31	3.259
297.52	3.922
297.73	2.156
297.94	1.829
298.15	2.804
298.36	3.582
298.57	2.410
298.78	2.525
298.99	2.649
299.20	3.597
299.41	3.888
299.62	2.682
299.83	1.688
300.04	3.874
300.25	3.664
300.46	3.919
300.67	3.113
300.88	4.226
301.09	3.658
301.30	4.075
301.50	4.270
301.71	3.817
301.92	3.829
302.13	3.829
302.34	4.312
302.55	3.998
302.76	3.493
302.97	2.992
303.18	4.838
303.39	2.941
303.60	5.126
303.81	5.577
304.02	3.212
304.23	4.474
304.44	3.385
304.65	4.394
304.86	3.089
305.07	5.108
305.28	5.315
305.49	5.400
305.70	2.860
305.91	1.736
306.12	5.951
306.33	4.207
306.54	4.733
306.75	4.628
306.96	5.462
307.17	3.142
307.38	4.519
307.58	4.479
307.79	3.392
308.00	3.422
308.21	4.944
308.42	3.318
308.63	4.705
308.84	3.589
309.05	2.674
309.26	2.445
309.47	2.915
309.68	3.731
309.89	4.300
310.10	3.159
310.31	2.084
310.52	4.297
310.73	4.525
310.94	3.253
311.14	2.017
311.35	3.865
311.56	3.456
311.77	2.825
311.98	3.508
312.19	2.086
312.40	3.405
312.61	3.576
312.82	3.106
313.03	2.518
313.24	4.002
313.45	3.388
313.66	3.363
313.86	5.157
314.07	2.850
314.28	4.068
314.49	3.642
314.70	3.882
314.91	5.353
315.12	3.401
315.33	2.597
315.54	3.953
315.75	3.046
315.96	4.064
316.16	4.318
316.37	3.600
316.58	2.240
316.79	5.467
317.00	4.952
317.21	5.126
317.42	5.196
317.63	4.549
317.84	3.865
318.05	3.378
318.25	6.092
318.46	4.975
318.67	4.809
318.88	4.125
319.09	5.701
319.30	4.029
319.51	4.277
319.72	4.223
319.93	2.255
320.13	3.328
320.34	4.467
320.55	4.526
320.76	5.884
320.97	4.864
321.18	6.094
321.39	3.914
321.60	4.619
321.80	5.525
322.01	4.539
322.22	5.944
322.43	2.820
322.64	5.866
322.85	3.765
323.06	4.233
323.27	4.444
323.47	5.398
323.68	4.563
323.89	3.671
324.10	4.134
324.31	3.379
324.52	4.320
324.73	2.922
324.93	4.703
325.14	5.015
325.35	4.298
325.56	3.863
325.77	5.565
325.98	3.968
326.19	5.368
326.39	1.952
326.60	4.037
326.81	3.977
327.02	4.047
327.23	3.355
327.44	4.627
327.64	2.918
327.85	3.837
328.06	3.364
328.27	5.514
328.48	2.975
328.69	3.193
328.90	2.943
329.10	4.847
329.31	5.095
329.52	4.101
329.73	4.487
329.94	2.705
330.15	3.994
330.35	3.856
330.56	3.109
330.77	3.913
330.98	4.376
331.19	3.652
331.39	5.186
331.60	2.738
331.81	4.487
332.02	4.146
332.23	4.417
332.44	3.560
332.64	4.966
332.85	4.622
333.06	4.855
333.27	2.317
333.48	4.183
333.68	2.166
333.89	3.012
334.10	4.830
334.31	4.980
334.52	3.342
334.72	4.353
334.93	2.811
335.14	2.591
335.35	4.893
335.56	5.161
335.76	4.608
335.97	4.049
336.18	2.835
336.39	5.275
336.60	3.940
336.80	3.586
337.01	3.657
337.22	3.935
337.43	4.082
337.64	4.356
337.84	5.132
338.05	6.055
338.26	6.073
338.47	5.857
338.68	2.691
338.88	4.559
339.09	4.758
339.30	4.835
339.51	6.571
339.71	6.391
339.92	4.630
340.13	3.352
340.34	4.884
340.55	4.842
340.75	5.753
340.96	4.301
341.17	4.566
341.38	4.898
341.58	5.786
341.79	4.799
342.00	4.934
342.21	6.230
342.41	4.555
342.62	4.823
342.83	5.652
343.04	3.697
343.24	4.204
343.45	7.345
343.66	4.115
343.87	6.308
344.07	4.041
344.28	6.887
344.49	5.568
344.70	7.491
344.90	5.456
345.11	3.792
345.32	4.292
345.53	5.856
345.73	5.294
345.94	7.427
346.15	6.609
346.36	6.257
