SpectraSuite Data File
++++++++++++++++++++++++++++++++++++
Date: Mon Sep 23 02:57:02 EST 2019
User: sgrac
Dark Spectrum Present: Yes
Reference Spectrum Present: Yes
Number of Sampled Component Spectra: 1
Spectrometers: USB4E01596
Integration Time (usec): 100000 (USB4E01596)
Spectra Averaged: 3 (USB4E01596)
Boxcar Smoothing: 0 (USB4E01596)
Correct for Electrical Dark: No (USB4E01596)
Strobe/Lamp Enabled: Yes (USB4E01596)
Correct for Detector Non-linearity: No (USB4E01596)
Correct for Stray Light: No (USB4E01596)
Number of Pixels in Processed Spectrum: 3648
>>>>>Begin Processed Spectral Data<<<<<
178.44	261.538
178.66	261.538
178.87	261.538
179.09	2200.000
179.30	-1175.000
179.52	161.290
179.74	18.868
179.95	59.091
180.17	-27.778
180.38	28.070
180.60	90.909
180.82	124.444
181.03	216.667
181.25	66.667
181.46	-48.000
181.68	225.000
181.89	34.091
182.11	-325.000
182.33	131.250
182.54	-2.083
182.76	16.667
182.97	-23.404
183.19	40.000
183.40	52.066
183.62	110.256
183.84	81.818
184.05	171.429
184.27	-15.152
184.48	98.485
184.70	158.824
184.91	-28.571
185.13	370.000
185.34	-450.000
185.56	-15.385
185.78	25.000
185.99	-16.667
186.21	55.682
186.42	-25.000
186.64	-400.000
186.85	1260.000
187.07	6.000
187.28	30.263
187.50	107.273
187.72	50.000
187.93	105.455
188.15	77.083
188.36	40.789
188.58	-28.571
188.79	40.385
189.01	5.634
189.22	-91.892
189.44	-45.455
189.65	40.678
189.87	1575.000
190.09	158.730
190.30	-23.810
190.52	103.333
190.73	163.043
190.95	1033.333
191.16	23.810
191.38	66.216
191.59	41.176
191.81	137.097
192.02	-140.000
192.24	-253.125
192.45	338.235
192.67	100.000
192.88	20.755
193.10	-37.705
193.31	155.000
193.53	59.677
193.74	5.333
193.96	-314.286
194.18	-76.923
194.39	80.000
194.61	17.808
194.82	177.273
195.04	34.146
195.25	157.895
195.47	88.889
195.68	166.667
195.90	32.727
196.11	65.672
196.33	2700.000
196.54	126.829
196.76	-35.714
